500
500
500
500
500
313
279
234
271
500
135
145
162
125
115
110
100
85
66
45
27
25
49
18
20
20
15
15
12
15
15
11
10
12
11
12
32
10
10
10
11
10
9
8
10
10
9
9
10
11
8
10
9
9
8
9
10
13
8
9
10
9
9
9
10
9
9
10
8
9
11
9
8
10
9
10
10
10
10
10
8
9
9
10
10
11
9
10
8
9
10
10
10
9
10
10
9
12
9
9
9
13
12
12
12
10
13
9
9
10
10
10
9
10
11
8
10
9
10
9
11
10
9
9
10
9
10
11
9
8
10
10
8
11
10
10
9
9
8
9
10
9
10
10
11
11
9
8
10
10
13
12
10
12
12
8
11
8
9
9
9
11
11
9
9
9
10
10
10
8
11
9
9
10
10
10
9
9
10
12
11
10
9
10
9
10
9
10
9
10
9
8
8
10
10
8
9
9
10
12
10
12
9
8
8
10
8
10
9
9
12
9
9
10
9
10
11
9
9
8
10
10
9
8
8
10
8
9
12
9
9
8
14
11
10
10
9
9
9
10
11
11
9
10
14
10
32
401
239
500
458
255
362
500
367
489
500
500
500
424
500
500
459
500
500
500
500
500
500
500
500
500
500
500
425
500
500
500
500
357
500
500
303
500
500
500
439
500
500
500
500
500
500
500
500
500
378
500
500
500
