Episode,Score,Epsilon
1,26,0.0000
2,39,0.0000
3,62,0.0000
4,16,0.0000
5,48,0.0000
6,21,0.0000
7,10,0.0000
8,17,0.0000
9,12,0.0000
10,16,0.0000
11,16,0.0000
12,14,0.0000
13,12,0.0000
14,41,0.0000
15,15,0.0000
16,22,0.0000
17,14,0.0000
18,12,0.0000
19,13,0.0000
20,16,0.0000
21,56,0.0000
22,23,0.0000
23,11,0.0000
24,17,0.0000
25,13,0.0000
26,29,0.0000
27,29,0.0000
28,25,0.0000
29,38,0.0000
30,53,0.0000
31,75,0.0000
32,36,0.0000
33,36,0.0000
34,15,0.0000
35,15,0.0000
36,26,0.0000
37,32,0.0000
38,15,0.0000
39,23,0.0000
40,13,0.0000
41,25,0.0000
42,57,0.0000
43,84,0.0000
44,24,0.0000
45,20,0.0000
46,15,0.0000
47,19,0.0000
48,42,0.0000
49,21,0.0000
50,57,0.0000
51,25,0.0000
52,15,0.0000
53,12,0.0000
54,66,0.0000
55,19,0.0000
56,28,0.0000
57,104,0.0000
58,23,0.0000
59,28,0.0000
60,72,0.0000
61,26,0.0000
62,30,0.0000
63,28,0.0000
64,43,0.0000
65,62,0.0000
66,27,0.0000
67,68,0.0000
68,71,0.0000
69,20,0.0000
70,69,0.0000
71,77,0.0000
72,31,0.0000
73,20,0.0000
74,109,0.0000
75,51,0.0000
76,34,0.0000
77,14,0.0000
78,21,0.0000
79,35,0.0000
80,54,0.0000
81,20,0.0000
82,98,0.0000
83,20,0.0000
84,18,0.0000
85,83,0.0000
86,36,0.0000
87,61,0.0000
88,107,0.0000
89,15,0.0000
90,83,0.0000
91,45,0.0000
92,98,0.0000
93,63,0.0000
94,22,0.0000
95,53,0.0000
96,37,0.0000
97,54,0.0000
98,19,0.0000
99,54,0.0000
100,37,0.0000
101,78,0.0000
102,89,0.0000
103,66,0.0000
104,46,0.0000
105,45,0.0000
106,89,0.0000
107,56,0.0000
108,58,0.0000
109,57,0.0000
110,118,0.0000
111,59,0.0000
112,96,0.0000
113,63,0.0000
114,78,0.0000
115,44,0.0000
116,184,0.0000
117,178,0.0000
118,68,0.0000
119,113,0.0000
120,33,0.0000
121,122,0.0000
122,29,0.0000
123,32,0.0000
124,108,0.0000
125,52,0.0000
126,72,0.0000
127,212,0.0000
128,50,0.0000
129,58,0.0000
130,72,0.0000
131,121,0.0000
132,130,0.0000
133,93,0.0000
134,98,0.0000
135,49,0.0000
136,85,0.0000
137,147,0.0000
138,111,0.0000
139,118,0.0000
140,54,0.0000
141,49,0.0000
142,131,0.0000
143,88,0.0000
144,139,0.0000
145,124,0.0000
146,121,0.0000
147,131,0.0000
148,36,0.0000
149,20,0.0000
150,51,0.0000
151,33,0.0000
152,25,0.0000
153,112,0.0000
154,247,0.0000
155,42,0.0000
156,230,0.0000
157,42,0.0000
158,142,0.0000
159,52,0.0000
160,76,0.0000
161,228,0.0000
162,297,0.0000
163,115,0.0000
164,26,0.0000
165,133,0.0000
166,240,0.0000
167,179,0.0000
168,220,0.0000
169,78,0.0000
170,185,0.0000
