Episode,Score,Epsilon
337,205,0.0000
338,296,0.0000
339,500,0.0000
340,288,0.0000
341,500,0.0000
342,500,0.0000
343,333,0.0000
344,500,0.0000
345,500,0.0000
346,500,0.0000
347,223,0.0000
348,402,0.0000
349,355,0.0000
350,260,0.0000
351,351,0.0000
352,388,0.0000
353,458,0.0000
354,299,0.0000
355,358,0.0000
356,500,0.0000
357,500,0.0000
358,257,0.0000
359,325,0.0000
360,500,0.0000
361,500,0.0000
362,232,0.0000
363,500,0.0000
364,150,0.0000
365,500,0.0000
366,352,0.0000
367,500,0.0000
368,373,0.0000
369,311,0.0000
370,292,0.0000
371,500,0.0000
372,500,0.0000
373,500,0.0000
374,500,0.0000
375,220,0.0000
376,500,0.0000
377,500,0.0000
378,219,0.0000
379,500,0.0000
380,500,0.0000
381,498,0.0000
382,292,0.0000
383,280,0.0000
384,500,0.0000
385,500,0.0000
386,500,0.0000
387,214,0.0000
388,500,0.0000
389,500,0.0000
390,500,0.0000
391,247,0.0000
392,263,0.0000
393,500,0.0000
394,423,0.0000
395,462,0.0000
396,322,0.0000
397,490,0.0000
398,464,0.0000
399,500,0.0000
400,391,0.0000
401,350,0.0000
402,500,0.0000
403,442,0.0000
404,500,0.0000
405,500,0.0000
406,500,0.0000
407,500,0.0000
408,455,0.0000
409,500,0.0000
410,500,0.0000
411,500,0.0000
412,500,0.0000
413,454,0.0000
414,500,0.0000
415,500,0.0000
416,500,0.0000
417,500,0.0000
418,498,0.0000
419,500,0.0000
420,466,0.0000
421,270,0.0000
422,500,0.0000
423,479,0.0000
424,500,0.0000
425,500,0.0000
426,500,0.0000
427,500,0.0000
428,500,0.0000
429,429,0.0000
430,500,0.0000
431,416,0.0000
432,500,0.0000
433,500,0.0000
434,320,0.0000
435,500,0.0000
436,500,0.0000
437,500,0.0000
438,500,0.0000
439,500,0.0000
440,331,0.0000
441,500,0.0000
442,500,0.0000
443,500,0.0000
444,500,0.0000
445,315,0.0000
446,414,0.0000
447,500,0.0000
448,500,0.0000
449,481,0.0000
450,500,0.0000
451,500,0.0000
452,500,0.0000
453,381,0.0000
454,500,0.0000
455,500,0.0000
456,500,0.0000
457,500,0.0000
458,500,0.0000
459,500,0.0000
460,500,0.0000
461,500,0.0000
462,500,0.0000
463,500,0.0000
464,500,0.0000
465,500,0.0000
466,251,0.0000
467,500,0.0000
468,500,0.0000
469,500,0.0000
470,500,0.0000
471,500,0.0000
472,500,0.0000
473,500,0.0000
474,481,0.0000
475,500,0.0000
476,476,0.0000
477,307,0.0000
478,500,0.0000
479,500,0.0000
480,500,0.0000
481,500,0.0000
482,500,0.0000
483,500,0.0000
484,152,0.0000
485,500,0.0000
486,297,0.0000
487,393,0.0000
488,500,0.0000
489,500,0.0000
490,441,0.0000
491,500,0.0000
492,500,0.0000
493,463,0.0000
494,500,0.0000
495,500,0.0000
496,500,0.0000
497,500,0.0000
498,500,0.0000
499,391,0.0000
500,500,0.0000
501,500,0.0000
502,500,0.0000
503,500,0.0000
504,500,0.0000
505,500,0.0000
506,500,0.0000
507,500,0.0000
508,500,0.0000
509,500,0.0000
510,500,0.0000
511,500,0.0000
512,500,0.0000
513,500,0.0000
514,500,0.0000
515,453,0.0000
516,500,0.0000
517,500,0.0000
518,500,0.0000
519,500,0.0000
520,500,0.0000
521,500,0.0000
522,500,0.0000
523,385,0.0000
524,500,0.0000
525,500,0.0000
526,500,0.0000
527,500,0.0000
528,476,0.0000
529,500,0.0000
530,500,0.0000
531,500,0.0000
532,500,0.0000
533,500,0.0000
534,500,0.0000
535,500,0.0000
536,500,0.0000
537,396,0.0000
538,500,0.0000
539,454,0.0000
540,500,0.0000
541,500,0.0000
542,446,0.0000
543,500,0.0000
544,446,0.0000
545,385,0.0000
546,490,0.0000
547,368,0.0000
548,318,0.0000
549,500,0.0000
550,337,0.0000
551,339,0.0000
552,500,0.0000
553,345,0.0000
554,500,0.0000
555,372,0.0000
556,500,0.0000
557,500,0.0000
558,500,0.0000
559,193,0.0000
560,500,0.0000
561,500,0.0000
562,261,0.0000
563,500,0.0000
564,443,0.0000
565,484,0.0000
566,334,0.0000
567,500,0.0000
568,386,0.0000
569,338,0.0000
570,500,0.0000
571,474,0.0000
572,500,0.0000
573,500,0.0000
574,500,0.0000
575,500,0.0000
576,415,0.0000
577,500,0.0000
578,500,0.0000
579,500,0.0000
580,500,0.0000
581,500,0.0000
582,500,0.0000
583,500,0.0000
584,500,0.0000
585,500,0.0000
586,500,0.0000
587,500,0.0000
588,500,0.0000
589,435,0.0000
590,500,0.0000
591,500,0.0000
592,339,0.0000
593,500,0.0000
594,500,0.0000
595,500,0.0000
596,402,0.0000
597,500,0.0000
598,500,0.0000
599,500,0.0000
600,500,0.0000
