Episode,Score,Epsilon
355,302,0.0000
356,168,0.0000
357,118,0.0000
358,189,0.0000
359,204,0.0000
360,176,0.0000
361,144,0.0000
362,109,0.0000
363,192,0.0000
364,73,0.0000
365,234,0.0000
366,287,0.0000
367,194,0.0000
368,132,0.0000
369,186,0.0000
370,65,0.0000
371,273,0.0000
372,256,0.0000
373,274,0.0000
374,163,0.0000
375,189,0.0000
376,500,0.0000
377,325,0.0000
378,423,0.0000
379,51,0.0000
380,176,0.0000
381,169,0.0000
382,103,0.0000
383,108,0.0000
384,227,0.0000
385,500,0.0000
386,322,0.0000
387,500,0.0000
388,458,0.0000
389,411,0.0000
390,500,0.0000
391,500,0.0000
392,500,0.0000
393,203,0.0000
394,154,0.0000
395,199,0.0000
396,383,0.0000
397,298,0.0000
398,234,0.0000
399,194,0.0000
400,173,0.0000
401,128,0.0000
402,500,0.0000
403,474,0.0000
404,207,0.0000
405,188,0.0000
406,299,0.0000
407,198,0.0000
408,181,0.0000
409,251,0.0000
410,170,0.0000
411,199,0.0000
412,188,0.0000
413,214,0.0000
414,143,0.0000
415,145,0.0000
416,144,0.0000
417,147,0.0000
418,128,0.0000
419,235,0.0000
420,129,0.0000
421,220,0.0000
422,243,0.0000
423,129,0.0000
424,187,0.0000
425,121,0.0000
426,202,0.0000
427,171,0.0000
428,287,0.0000
429,85,0.0000
430,117,0.0000
431,344,0.0000
432,248,0.0000
433,122,0.0000
434,316,0.0000
435,317,0.0000
436,198,0.0000
437,174,0.0000
438,127,0.0000
439,132,0.0000
440,197,0.0000
441,152,0.0000
442,194,0.0000
443,112,0.0000
444,189,0.0000
445,278,0.0000
446,237,0.0000
447,438,0.0000
448,210,0.0000
449,202,0.0000
450,288,0.0000
451,175,0.0000
452,195,0.0000
453,297,0.0000
454,245,0.0000
455,308,0.0000
456,189,0.0000
457,267,0.0000
458,189,0.0000
459,358,0.0000
460,318,0.0000
461,500,0.0000
462,457,0.0000
463,175,0.0000
464,228,0.0000
465,291,0.0000
466,370,0.0000
467,367,0.0000
468,470,0.0000
469,358,0.0000
470,272,0.0000
471,190,0.0000
472,258,0.0000
473,109,0.0000
474,207,0.0000
475,500,0.0000
476,500,0.0000
477,344,0.0000
478,416,0.0000
479,491,0.0000
480,167,0.0000
481,500,0.0000
482,370,0.0000
483,500,0.0000
484,397,0.0000
485,323,0.0000
486,238,0.0000
487,500,0.0000
488,148,0.0000
489,127,0.0000
490,427,0.0000
491,491,0.0000
492,127,0.0000
493,500,0.0000
494,306,0.0000
495,182,0.0000
496,332,0.0000
497,500,0.0000
498,251,0.0000
499,285,0.0000
500,500,0.0000
501,130,0.0000
502,135,0.0000
503,187,0.0000
504,402,0.0000
505,231,0.0000
506,266,0.0000
507,167,0.0000
508,156,0.0000
509,70,0.0000
510,178,0.0000
511,234,0.0000
512,282,0.0000
513,435,0.0000
514,180,0.0000
515,252,0.0000
516,141,0.0000
517,104,0.0000
518,500,0.0000
519,432,0.0000
520,283,0.0000
521,500,0.0000
522,345,0.0000
523,154,0.0000
524,169,0.0000
525,265,0.0000
526,500,0.0000
527,360,0.0000
528,216,0.0000
529,386,0.0000
530,358,0.0000
531,449,0.0000
532,308,0.0000
533,371,0.0000
534,500,0.0000
535,477,0.0000
536,314,0.0000
537,500,0.0000
538,379,0.0000
539,115,0.0000
540,500,0.0000
541,478,0.0000
542,500,0.0000
543,500,0.0000
544,130,0.0000
545,500,0.0000
546,500,0.0000
547,251,0.0000
548,500,0.0000
549,500,0.0000
550,500,0.0000
551,110,0.0000
552,500,0.0000
553,500,0.0000
554,500,0.0000
555,500,0.0000
556,500,0.0000
557,345,0.0000
558,500,0.0000
559,500,0.0000
560,500,0.0000
561,500,0.0000
562,500,0.0000
563,500,0.0000
564,500,0.0000
565,500,0.0000
566,500,0.0000
567,500,0.0000
568,500,0.0000
569,500,0.0000
570,500,0.0000
571,203,0.0000
572,147,0.0000
573,500,0.0000
574,500,0.0000
575,500,0.0000
576,500,0.0000
577,500,0.0000
578,500,0.0000
579,500,0.0000
580,485,0.0000
581,500,0.0000
582,500,0.0000
583,199,0.0000
584,500,0.0000
585,500,0.0000
586,500,0.0000
587,500,0.0000
588,500,0.0000
589,500,0.0000
590,104,0.0000
591,500,0.0000
592,500,0.0000
593,388,0.0000
594,194,0.0000
595,358,0.0000
596,500,0.0000
597,500,0.0000
598,143,0.0000
599,500,0.0000
600,500,0.0000
