Episode,Score,Epsilon
1,15,0.0000
2,24,0.0000
3,38,0.0000
4,32,0.0000
5,19,0.0000
6,25,0.0000
7,33,0.0000
8,18,0.0000
9,28,0.0000
10,44,0.0000
11,21,0.0000
12,41,0.0000
13,21,0.0000
14,27,0.0000
15,25,0.0000
16,15,0.0000
17,18,0.0000
18,22,0.0000
19,42,0.0000
20,30,0.0000
21,25,0.0000
22,30,0.0000
23,27,0.0000
24,33,0.0000
25,21,0.0000
26,41,0.0000
27,17,0.0000
28,23,0.0000
29,18,0.0000
30,18,0.0000
31,94,0.0000
32,43,0.0000
33,16,0.0000
34,53,0.0000
35,38,0.0000
36,17,0.0000
37,29,0.0000
38,19,0.0000
39,44,0.0000
40,25,0.0000
41,44,0.0000
42,29,0.0000
43,28,0.0000
44,53,0.0000
45,14,0.0000
46,15,0.0000
47,36,0.0000
48,37,0.0000
49,55,0.0000
50,23,0.0000
51,40,0.0000
52,37,0.0000
53,25,0.0000
54,53,0.0000
55,45,0.0000
56,40,0.0000
57,68,0.0000
58,22,0.0000
59,38,0.0000
60,38,0.0000
61,20,0.0000
62,29,0.0000
63,24,0.0000
64,29,0.0000
65,24,0.0000
66,29,0.0000
67,58,0.0000
68,67,0.0000
69,26,0.0000
70,25,0.0000
71,23,0.0000
72,59,0.0000
73,17,0.0000
74,73,0.0000
75,59,0.0000
76,39,0.0000
77,38,0.0000
78,21,0.0000
79,73,0.0000
80,44,0.0000
81,123,0.0000
82,46,0.0000
83,31,0.0000
84,18,0.0000
85,59,0.0000
86,25,0.0000
87,45,0.0000
88,19,0.0000
89,45,0.0000
90,65,0.0000
91,15,0.0000
92,31,0.0000
93,53,0.0000
94,86,0.0000
95,25,0.0000
96,34,0.0000
97,59,0.0000
98,65,0.0000
99,80,0.0000
100,36,0.0000
101,30,0.0000
102,66,0.0000
103,31,0.0000
104,117,0.0000
105,36,0.0000
106,43,0.0000
107,56,0.0000
108,29,0.0000
109,111,0.0000
110,30,0.0000
111,54,0.0000
112,40,0.0000
113,29,0.0000
114,83,0.0000
115,35,0.0000
116,28,0.0000
117,51,0.0000
118,121,0.0000
119,151,0.0000
120,24,0.0000
121,76,0.0000
122,50,0.0000
123,37,0.0000
124,49,0.0000
125,72,0.0000
126,99,0.0000
127,19,0.0000
128,50,0.0000
129,76,0.0000
130,30,0.0000
131,69,0.0000
132,64,0.0000
133,31,0.0000
134,57,0.0000
135,52,0.0000
136,58,0.0000
137,105,0.0000
138,148,0.0000
139,41,0.0000
140,87,0.0000
141,71,0.0000
142,59,0.0000
143,65,0.0000
144,101,0.0000
145,39,0.0000
146,91,0.0000
147,124,0.0000
148,49,0.0000
149,69,0.0000
150,107,0.0000
151,130,0.0000
152,28,0.0000
153,42,0.0000
154,69,0.0000
155,40,0.0000
156,75,0.0000
157,31,0.0000
158,23,0.0000
159,118,0.0000
160,134,0.0000
161,202,0.0000
162,72,0.0000
163,87,0.0000
164,44,0.0000
165,83,0.0000
166,105,0.0000
167,131,0.0000
168,108,0.0000
169,160,0.0000
170,42,0.0000
171,125,0.0000
172,130,0.0000
173,58,0.0000
174,210,0.0000
175,50,0.0000
176,118,0.0000
177,47,0.0000
178,90,0.0000
179,123,0.0000
180,19,0.0000
181,150,0.0000
182,36,0.0000
183,55,0.0000
184,204,0.0000
185,65,0.0000
186,152,0.0000
187,192,0.0000
188,147,0.0000
189,66,0.0000
190,171,0.0000
191,132,0.0000
192,362,0.0000
193,199,0.0000
194,161,0.0000
195,56,0.0000
196,141,0.0000
197,65,0.0000
198,191,0.0000
199,153,0.0000
200,43,0.0000
201,426,0.0000
202,69,0.0000
203,139,0.0000
204,164,0.0000
205,131,0.0000
206,43,0.0000
207,304,0.0000
208,25,0.0000
209,188,0.0000
210,148,0.0000
211,58,0.0000
212,195,0.0000
213,135,0.0000
214,150,0.0000
215,104,0.0000
216,99,0.0000
217,146,0.0000
218,124,0.0000
219,113,0.0000
220,29,0.0000
221,101,0.0000
222,134,0.0000
223,140,0.0000
224,151,0.0000
225,55,0.0000
226,74,0.0000
227,211,0.0000
228,198,0.0000
229,116,0.0000
230,124,0.0000
231,15,0.0000
232,111,0.0000
233,115,0.0000
234,220,0.0000
235,114,0.0000
236,130,0.0000
237,89,0.0000
238,147,0.0000
239,265,0.0000
240,118,0.0000
241,118,0.0000
242,174,0.0000
243,187,0.0000
244,216,0.0000
245,167,0.0000
246,217,0.0000
247,130,0.0000
248,128,0.0000
249,158,0.0000
250,290,0.0000
251,297,0.0000
252,119,0.0000
253,227,0.0000
254,193,0.0000
255,151,0.0000
256,350,0.0000
257,177,0.0000
258,125,0.0000
259,144,0.0000
260,24,0.0000
261,140,0.0000
262,163,0.0000
263,126,0.0000
264,123,0.0000
265,138,0.0000
266,231,0.0000
267,135,0.0000
268,244,0.0000
269,258,0.0000
270,138,0.0000
271,90,0.0000
272,331,0.0000
273,203,0.0000
274,500,0.0000
275,137,0.0000
276,165,0.0000
277,161,0.0000
278,176,0.0000
279,137,0.0000
280,190,0.0000
281,405,0.0000
282,224,0.0000
283,125,0.0000
284,272,0.0000
285,153,0.0000
286,294,0.0000
287,65,0.0000
288,146,0.0000
289,199,0.0000
290,273,0.0000
291,189,0.0000
292,263,0.0000
293,173,0.0000
294,461,0.0000
295,174,0.0000
296,187,0.0000
297,223,0.0000
298,189,0.0000
299,383,0.0000
300,44,0.0000
301,127,0.0000
302,103,0.0000
303,158,0.0000
304,189,0.0000
305,51,0.0000
306,109,0.0000
307,483,0.0000
308,128,0.0000
309,279,0.0000
310,62,0.0000
311,295,0.0000
312,325,0.0000
313,184,0.0000
314,241,0.0000
315,79,0.0000
316,160,0.0000
317,194,0.0000
318,70,0.0000
319,284,0.0000
320,238,0.0000
321,406,0.0000
322,327,0.0000
323,458,0.0000
324,212,0.0000
325,97,0.0000
326,211,0.0000
327,372,0.0000
328,168,0.0000
329,90,0.0000
330,500,0.0000
331,358,0.0000
332,319,0.0000
333,292,0.0000
334,151,0.0000
335,500,0.0000
336,113,0.0000
337,136,0.0000
338,201,0.0000
339,355,0.0000
340,197,0.0000
341,171,0.0000
342,268,0.0000
343,478,0.0000
