Episode,Score,Epsilon
1,15,0.0000
2,10,0.0000
3,14,0.0000
4,28,0.0000
5,26,0.0000
6,16,0.0000
7,15,0.0000
8,20,0.0000
9,10,0.0000
10,20,0.0000
11,53,0.0000
12,42,0.0000
13,18,0.0000
14,17,0.0000
15,30,0.0000
16,12,0.0000
17,67,0.0000
18,25,0.0000
19,46,0.0000
20,18,0.0000
21,37,0.0000
22,12,0.0000
23,11,0.0000
24,33,0.0000
25,27,0.0000
26,64,0.0000
27,25,0.0000
28,38,0.0000
29,25,0.0000
30,21,0.0000
31,15,0.0000
32,45,0.0000
33,17,0.0000
34,33,0.0000
35,52,0.0000
36,15,0.0000
37,13,0.0000
38,20,0.0000
39,9,0.0000
40,28,0.0000
41,59,0.0000
42,93,0.0000
43,13,0.0000
44,11,0.0000
45,40,0.0000
46,37,0.0000
47,39,0.0000
48,35,0.0000
49,81,0.0000
50,23,0.0000
51,59,0.0000
52,45,0.0000
53,42,0.0000
54,15,0.0000
55,27,0.0000
56,62,0.0000
57,42,0.0000
58,40,0.0000
59,18,0.0000
60,21,0.0000
61,69,0.0000
62,14,0.0000
63,27,0.0000
64,39,0.0000
65,31,0.0000
66,34,0.0000
67,20,0.0000
68,49,0.0000
69,37,0.0000
70,29,0.0000
71,132,0.0000
72,50,0.0000
73,43,0.0000
74,41,0.0000
75,33,0.0000
76,46,0.0000
77,77,0.0000
78,34,0.0000
79,23,0.0000
80,20,0.0000
81,50,0.0000
82,32,0.0000
83,57,0.0000
84,67,0.0000
85,26,0.0000
86,27,0.0000
87,45,0.0000
88,63,0.0000
89,54,0.0000
90,26,0.0000
91,31,0.0000
92,40,0.0000
93,43,0.0000
94,43,0.0000
95,20,0.0000
96,49,0.0000
97,34,0.0000
98,70,0.0000
99,83,0.0000
100,19,0.0000
101,24,0.0000
102,114,0.0000
103,22,0.0000
104,40,0.0000
105,113,0.0000
106,52,0.0000
107,116,0.0000
108,58,0.0000
109,53,0.0000
110,54,0.0000
111,96,0.0000
112,75,0.0000
113,30,0.0000
114,162,0.0000
115,65,0.0000
116,62,0.0000
117,123,0.0000
118,107,0.0000
119,52,0.0000
120,92,0.0000
121,75,0.0000
122,140,0.0000
123,49,0.0000
124,23,0.0000
125,62,0.0000
126,103,0.0000
127,244,0.0000
128,58,0.0000
129,98,0.0000
130,50,0.0000
131,68,0.0000
132,174,0.0000
133,261,0.0000
134,68,0.0000
135,107,0.0000
136,26,0.0000
137,90,0.0000
138,88,0.0000
139,113,0.0000
140,127,0.0000
141,144,0.0000
142,40,0.0000
143,62,0.0000
144,58,0.0000
145,39,0.0000
146,38,0.0000
147,154,0.0000
148,36,0.0000
149,118,0.0000
150,104,0.0000
151,48,0.0000
152,98,0.0000
153,156,0.0000
154,75,0.0000
155,112,0.0000
156,59,0.0000
157,64,0.0000
158,153,0.0000
159,54,0.0000
160,86,0.0000
161,134,0.0000
162,214,0.0000
163,40,0.0000
164,97,0.0000
165,87,0.0000
166,46,0.0000
167,157,0.0000
168,65,0.0000
169,128,0.0000
170,159,0.0000
171,130,0.0000
172,146,0.0000
173,180,0.0000
174,292,0.0000
175,32,0.0000
176,127,0.0000
177,25,0.0000
178,243,0.0000
179,113,0.0000
180,155,0.0000
181,34,0.0000
182,104,0.0000
183,219,0.0000
184,141,0.0000
185,173,0.0000
186,116,0.0000
187,177,0.0000
188,112,0.0000
189,48,0.0000
190,151,0.0000
191,207,0.0000
192,184,0.0000
193,213,0.0000
194,137,0.0000
195,20,0.0000
196,183,0.0000
197,127,0.0000
198,40,0.0000
199,269,0.0000
200,145,0.0000
201,199,0.0000
202,158,0.0000
203,228,0.0000
204,150,0.0000
205,38,0.0000
206,144,0.0000
207,245,0.0000
208,192,0.0000
209,153,0.0000
210,57,0.0000
211,154,0.0000
212,137,0.0000
213,149,0.0000
214,146,0.0000
215,219,0.0000
216,162,0.0000
217,125,0.0000
218,403,0.0000
219,74,0.0000
220,68,0.0000
221,330,0.0000
222,75,0.0000
223,299,0.0000
224,166,0.0000
225,101,0.0000
226,269,0.0000
227,269,0.0000
228,93,0.0000
229,208,0.0000
230,154,0.0000
231,137,0.0000
232,233,0.0000
233,126,0.0000
234,237,0.0000
235,98,0.0000
236,230,0.0000
237,38,0.0000
238,164,0.0000
239,142,0.0000
240,182,0.0000
241,132,0.0000
242,202,0.0000
243,154,0.0000
244,140,0.0000
245,137,0.0000
246,362,0.0000
247,127,0.0000
248,164,0.0000
249,204,0.0000
250,103,0.0000
251,100,0.0000
252,420,0.0000
253,231,0.0000
254,307,0.0000
255,181,0.0000
256,252,0.0000
257,233,0.0000
