Episode,Score,Epsilon
599,195,0.0500
600,215,0.0500
601,200,0.0500
602,204,0.0500
603,250,0.0500
604,183,0.0500
605,226,0.0500
606,240,0.0500
607,202,0.0500
608,273,0.0500
609,225,0.0500
610,186,0.0500
611,263,0.0500
612,348,0.0500
613,199,0.0500
614,298,0.0500
615,231,0.0500
616,402,0.0500
617,232,0.0500
618,260,0.0500
619,204,0.0500
620,272,0.0500
621,191,0.0500
622,250,0.0500
623,190,0.0500
624,176,0.0500
625,317,0.0500
626,271,0.0500
627,500,0.0500
628,215,0.0500
629,292,0.0500
630,180,0.0500
631,431,0.0500
632,258,0.0500
633,195,0.0500
634,327,0.0500
635,226,0.0500
636,186,0.0500
637,300,0.0500
638,293,0.0500
639,250,0.0500
640,243,0.0500
641,209,0.0500
642,197,0.0500
643,243,0.0500
644,340,0.0500
645,367,0.0500
646,178,0.0500
647,248,0.0500
648,225,0.0500
649,309,0.0500
650,298,0.0500
651,419,0.0500
652,249,0.0500
653,185,0.0500
654,210,0.0500
655,234,0.0500
656,255,0.0500
657,324,0.0500
658,193,0.0500
659,223,0.0500
660,500,0.0500
661,246,0.0500
662,211,0.0500
663,232,0.0500
664,273,0.0500
665,187,0.0500
666,500,0.0500
667,250,0.0500
668,500,0.0500
669,301,0.0500
670,191,0.0500
671,496,0.0500
672,235,0.0500
673,396,0.0500
674,265,0.0500
675,217,0.0500
676,190,0.0500
677,391,0.0500
678,199,0.0500
679,184,0.0500
680,216,0.0500
681,417,0.0500
682,298,0.0500
683,499,0.0500
684,249,0.0500
685,500,0.0500
686,394,0.0500
687,500,0.0500
688,336,0.0500
689,219,0.0500
690,317,0.0500
691,214,0.0500
692,163,0.0500
693,194,0.0500
694,204,0.0500
695,228,0.0500
696,247,0.0500
697,249,0.0500
698,246,0.0500
699,245,0.0500
700,248,0.0500
701,267,0.0500
702,219,0.0500
703,210,0.0500
704,209,0.0500
705,275,0.0500
706,256,0.0500
707,321,0.0500
708,500,0.0500
709,264,0.0500
710,276,0.0500
711,378,0.0500
712,273,0.0500
713,257,0.0500
714,324,0.0500
715,325,0.0500
716,303,0.0500
717,337,0.0500
718,437,0.0500
719,500,0.0500
720,279,0.0500
721,428,0.0500
722,494,0.0500
723,319,0.0500
724,323,0.0500
725,282,0.0500
726,242,0.0500
727,250,0.0500
728,300,0.0500
729,300,0.0500
730,242,0.0500
731,348,0.0500
732,452,0.0500
733,315,0.0500
734,500,0.0500
735,500,0.0500
736,357,0.0500
737,221,0.0500
738,260,0.0500
739,263,0.0500
740,240,0.0500
741,284,0.0500
742,303,0.0500
743,199,0.0500
744,256,0.0500
745,280,0.0500
746,320,0.0500
747,328,0.0500
748,426,0.0500
749,500,0.0500
750,500,0.0500
751,500,0.0500
752,416,0.0500
753,317,0.0500
754,500,0.0500
755,500,0.0500
756,500,0.0500
757,500,0.0500
758,500,0.0500
759,500,0.0500
760,500,0.0500
761,500,0.0500
762,500,0.0500
763,500,0.0500
764,500,0.0500
765,500,0.0500
766,500,0.0500
767,500,0.0500
768,500,0.0500
769,372,0.0500
770,464,0.0500
771,500,0.0500
772,500,0.0500
773,468,0.0500
774,500,0.0500
775,500,0.0500
776,283,0.0500
777,307,0.0500
778,300,0.0500
779,500,0.0500
780,500,0.0500
781,500,0.0500
782,500,0.0500
783,500,0.0500
784,500,0.0500
785,500,0.0500
786,500,0.0500
787,500,0.0500
788,500,0.0500
789,500,0.0500
790,500,0.0500
791,500,0.0500
792,500,0.0500
793,500,0.0500
794,500,0.0500
795,500,0.0500
796,386,0.0500
797,500,0.0500
798,500,0.0500
799,428,0.0500
800,500,0.0500
801,500,0.0500
802,500,0.0500
803,452,0.0500
804,425,0.0500
805,329,0.0500
806,333,0.0500
807,441,0.0500
808,500,0.0500
809,269,0.0500
810,402,0.0500
811,450,0.0500
812,286,0.0500
813,329,0.0500
814,431,0.0500
815,500,0.0500
816,500,0.0500
817,500,0.0500
818,500,0.0500
819,500,0.0500
820,500,0.0500
821,500,0.0500
822,500,0.0500
823,500,0.0500
824,500,0.0500
825,500,0.0500
826,498,0.0500
827,500,0.0500
828,500,0.0500
829,345,0.0500
830,412,0.0500
831,414,0.0500
832,500,0.0500
833,500,0.0500
834,500,0.0500
835,500,0.0500
836,500,0.0500
837,500,0.0500
838,402,0.0500
839,475,0.0500
840,500,0.0500
841,416,0.0500
842,413,0.0500
843,288,0.0500
844,445,0.0500
845,500,0.0500
846,500,0.0500
847,500,0.0500
848,500,0.0500
849,500,0.0500
850,500,0.0500
851,500,0.0500
852,500,0.0500
853,500,0.0500
854,500,0.0500
855,500,0.0500
856,500,0.0500
857,500,0.0500
858,500,0.0500
859,500,0.0500
860,500,0.0500
861,500,0.0500
862,500,0.0500
863,494,0.0500
864,324,0.0500
865,328,0.0500
866,423,0.0500
867,500,0.0500
868,500,0.0500
869,500,0.0500
870,500,0.0500
871,500,0.0500
872,500,0.0500
873,500,0.0500
874,500,0.0500
875,500,0.0500
876,500,0.0500
877,500,0.0500
878,500,0.0500
879,500,0.0500
880,500,0.0500
881,500,0.0500
882,500,0.0500
883,500,0.0500
884,500,0.0500
885,500,0.0500
886,500,0.0500
887,500,0.0500
888,500,0.0500
889,500,0.0500
890,500,0.0500
891,500,0.0500
892,500,0.0500
893,500,0.0500
894,500,0.0500
895,500,0.0500
896,500,0.0500
897,500,0.0500
898,500,0.0500
899,500,0.0500
900,500,0.0500
901,500,0.0500
902,500,0.0500
903,500,0.0500
904,500,0.0500
905,500,0.0500
906,500,0.0500
907,500,0.0500
908,500,0.0500
909,388,0.0500
910,500,0.0500
911,500,0.0500
912,500,0.0500
913,500,0.0500
914,500,0.0500
915,377,0.0500
916,500,0.0500
917,500,0.0500
918,500,0.0500
919,500,0.0500
920,500,0.0500
921,356,0.0500
922,419,0.0500
923,361,0.0500
924,500,0.0500
925,500,0.0500
926,344,0.0500
927,385,0.0500
928,374,0.0500
929,500,0.0500
930,500,0.0500
931,357,0.0500
932,347,0.0500
933,500,0.0500
934,500,0.0500
935,500,0.0500
936,500,0.0500
937,500,0.0500
938,500,0.0500
939,500,0.0500
940,500,0.0500
941,500,0.0500
942,500,0.0500
943,500,0.0500
944,500,0.0500
945,500,0.0500
946,500,0.0500
947,500,0.0500
948,500,0.0500
949,500,0.0500
950,500,0.0500
951,500,0.0500
952,500,0.0500
953,500,0.0500
954,288,0.0500
955,500,0.0500
956,500,0.0500
957,500,0.0500
958,500,0.0500
959,500,0.0500
960,500,0.0500
961,500,0.0500
962,500,0.0500
963,313,0.0500
964,436,0.0500
965,500,0.0500
966,500,0.0500
967,500,0.0500
968,500,0.0500
969,500,0.0500
970,500,0.0500
971,500,0.0500
972,500,0.0500
973,500,0.0500
974,500,0.0500
975,500,0.0500
976,283,0.0500
977,344,0.0500
978,419,0.0500
979,500,0.0500
980,500,0.0500
981,500,0.0500
982,500,0.0500
983,500,0.0500
984,500,0.0500
985,500,0.0500
986,500,0.0500
987,500,0.0500
988,500,0.0500
989,500,0.0500
990,500,0.0500
991,500,0.0500
992,500,0.0500
993,500,0.0500
994,500,0.0500
995,500,0.0500
996,500,0.0500
997,500,0.0500
998,500,0.0500
999,426,0.0500
1000,500,0.0500
