Episode,Score,Epsilon
284,500,0.0500
285,500,0.0500
286,500,0.0500
287,494,0.0500
288,500,0.0500
289,366,0.0500
290,500,0.0500
291,500,0.0500
292,500,0.0500
293,500,0.0500
294,500,0.0500
295,500,0.0500
296,85,0.0500
297,128,0.0500
298,500,0.0500
299,500,0.0500
300,500,0.0500
301,356,0.0500
302,500,0.0500
303,79,0.0500
304,500,0.0500
305,500,0.0500
306,500,0.0500
307,500,0.0500
308,35,0.0500
309,500,0.0500
310,500,0.0500
311,500,0.0500
312,500,0.0500
313,500,0.0500
314,500,0.0500
315,500,0.0500
316,500,0.0500
317,500,0.0500
318,500,0.0500
319,415,0.0500
320,320,0.0500
321,474,0.0500
322,500,0.0500
323,495,0.0500
324,500,0.0500
325,500,0.0500
326,500,0.0500
327,500,0.0500
328,500,0.0500
329,252,0.0500
330,206,0.0500
331,198,0.0500
332,90,0.0500
333,221,0.0500
334,198,0.0500
335,162,0.0500
336,130,0.0500
337,185,0.0500
338,377,0.0500
339,243,0.0500
340,232,0.0500
341,406,0.0500
342,497,0.0500
343,294,0.0500
344,488,0.0500
345,152,0.0500
346,177,0.0500
347,201,0.0500
348,500,0.0500
349,183,0.0500
350,180,0.0500
351,500,0.0500
352,264,0.0500
353,500,0.0500
354,305,0.0500
355,399,0.0500
356,185,0.0500
357,315,0.0500
358,396,0.0500
359,500,0.0500
360,500,0.0500
361,500,0.0500
362,120,0.0500
363,500,0.0500
364,496,0.0500
365,500,0.0500
366,500,0.0500
367,385,0.0500
368,500,0.0500
369,500,0.0500
370,288,0.0500
371,255,0.0500
372,500,0.0500
373,500,0.0500
374,414,0.0500
375,500,0.0500
376,500,0.0500
377,500,0.0500
378,500,0.0500
379,500,0.0500
380,500,0.0500
381,500,0.0500
382,500,0.0500
383,500,0.0500
384,500,0.0500
385,500,0.0500
386,500,0.0500
387,153,0.0500
388,500,0.0500
389,500,0.0500
390,500,0.0500
391,455,0.0500
392,500,0.0500
393,500,0.0500
394,500,0.0500
395,500,0.0500
396,500,0.0500
397,500,0.0500
398,500,0.0500
399,500,0.0500
400,500,0.0500
401,500,0.0500
402,500,0.0500
403,500,0.0500
404,500,0.0500
405,256,0.0500
406,500,0.0500
407,378,0.0500
408,500,0.0500
409,500,0.0500
410,500,0.0500
411,497,0.0500
412,500,0.0500
413,500,0.0500
414,500,0.0500
415,500,0.0500
416,499,0.0500
417,500,0.0500
418,500,0.0500
419,500,0.0500
420,500,0.0500
421,373,0.0500
422,484,0.0500
423,500,0.0500
424,500,0.0500
425,500,0.0500
426,500,0.0500
427,500,0.0500
428,500,0.0500
429,500,0.0500
430,500,0.0500
431,500,0.0500
432,500,0.0500
433,500,0.0500
434,500,0.0500
435,370,0.0500
436,500,0.0500
437,500,0.0500
438,500,0.0500
439,500,0.0500
440,500,0.0500
441,500,0.0500
442,500,0.0500
443,500,0.0500
444,500,0.0500
445,500,0.0500
446,500,0.0500
447,500,0.0500
448,500,0.0500
449,500,0.0500
450,500,0.0500
451,500,0.0500
452,500,0.0500
453,500,0.0500
454,500,0.0500
455,500,0.0500
456,500,0.0500
457,500,0.0500
458,500,0.0500
459,500,0.0500
460,500,0.0500
461,500,0.0500
462,500,0.0500
463,500,0.0500
464,500,0.0500
465,500,0.0500
466,500,0.0500
467,500,0.0500
468,500,0.0500
469,500,0.0500
470,500,0.0500
471,500,0.0500
472,500,0.0500
473,500,0.0500
474,272,0.0500
475,500,0.0500
476,481,0.0500
477,408,0.0500
478,365,0.0500
479,213,0.0500
480,256,0.0500
481,500,0.0500
482,490,0.0500
483,500,0.0500
484,500,0.0500
485,500,0.0500
486,500,0.0500
487,190,0.0500
488,262,0.0500
489,500,0.0500
490,500,0.0500
491,325,0.0500
492,500,0.0500
493,84,0.0500
494,452,0.0500
495,184,0.0500
496,500,0.0500
497,477,0.0500
498,500,0.0500
499,278,0.0500
500,500,0.0500
501,500,0.0500
502,45,0.0500
503,235,0.0500
504,51,0.0500
505,315,0.0500
506,288,0.0500
507,81,0.0500
508,26,0.0500
509,193,0.0500
510,215,0.0500
511,471,0.0500
512,500,0.0500
513,293,0.0500
514,236,0.0500
515,500,0.0500
516,466,0.0500
517,131,0.0500
518,216,0.0500
519,159,0.0500
520,138,0.0500
521,129,0.0500
522,136,0.0500
523,114,0.0500
524,135,0.0500
525,94,0.0500
526,122,0.0500
527,128,0.0500
528,105,0.0500
529,130,0.0500
530,124,0.0500
531,112,0.0500
532,157,0.0500
533,179,0.0500
534,139,0.0500
535,497,0.0500
536,106,0.0500
537,181,0.0500
538,123,0.0500
539,172,0.0500
540,101,0.0500
541,109,0.0500
542,110,0.0500
543,121,0.0500
544,481,0.0500
545,132,0.0500
546,114,0.0500
547,164,0.0500
548,104,0.0500
549,101,0.0500
550,127,0.0500
551,129,0.0500
552,102,0.0500
553,117,0.0500
554,112,0.0500
555,101,0.0500
556,133,0.0500
557,101,0.0500
558,110,0.0500
559,104,0.0500
560,115,0.0500
561,103,0.0500
562,103,0.0500
563,105,0.0500
564,13,0.0500
565,121,0.0500
566,99,0.0500
567,104,0.0500
568,108,0.0500
569,102,0.0500
570,97,0.0500
571,102,0.0500
572,104,0.0500
573,103,0.0500
574,102,0.0500
575,110,0.0500
576,44,0.0500
577,110,0.0500
578,127,0.0500
579,102,0.0500
580,121,0.0500
581,110,0.0500
582,103,0.0500
583,122,0.0500
584,500,0.0500
585,137,0.0500
586,210,0.0500
587,488,0.0500
588,287,0.0500
589,112,0.0500
590,105,0.0500
591,109,0.0500
592,305,0.0500
593,115,0.0500
594,109,0.0500
595,140,0.0500
596,101,0.0500
597,104,0.0500
598,107,0.0500
599,213,0.0500
600,134,0.0500
