Episode,Score,Epsilon
284,134,0.0500
285,148,0.0500
286,146,0.0500
287,141,0.0500
288,125,0.0500
289,144,0.0500
290,146,0.0500
291,143,0.0500
292,125,0.0500
293,139,0.0500
294,137,0.0500
295,141,0.0500
296,137,0.0500
297,153,0.0500
298,130,0.0500
299,143,0.0500
300,141,0.0500
301,137,0.0500
302,127,0.0500
303,138,0.0500
304,131,0.0500
305,136,0.0500
306,144,0.0500
307,141,0.0500
308,132,0.0500
309,144,0.0500
310,138,0.0500
311,136,0.0500
312,142,0.0500
313,137,0.0500
314,130,0.0500
315,137,0.0500
316,136,0.0500
317,134,0.0500
318,133,0.0500
319,140,0.0500
320,129,0.0500
321,136,0.0500
322,150,0.0500
323,151,0.0500
324,164,0.0500
325,154,0.0500
326,158,0.0500
327,169,0.0500
328,155,0.0500
329,172,0.0500
330,145,0.0500
331,180,0.0500
332,170,0.0500
333,164,0.0500
334,178,0.0500
335,198,0.0500
336,172,0.0500
337,197,0.0500
338,169,0.0500
339,162,0.0500
340,160,0.0500
341,168,0.0500
342,182,0.0500
343,178,0.0500
344,168,0.0500
345,162,0.0500
346,186,0.0500
347,186,0.0500
348,182,0.0500
349,170,0.0500
350,160,0.0500
351,170,0.0500
352,163,0.0500
353,160,0.0500
354,172,0.0500
355,163,0.0500
356,163,0.0500
357,162,0.0500
358,151,0.0500
359,157,0.0500
360,143,0.0500
361,164,0.0500
362,174,0.0500
363,149,0.0500
364,169,0.0500
365,159,0.0500
366,182,0.0500
367,151,0.0500
368,158,0.0500
369,173,0.0500
370,164,0.0500
371,206,0.0500
372,160,0.0500
373,164,0.0500
374,197,0.0500
375,166,0.0500
376,172,0.0500
377,244,0.0500
378,180,0.0500
379,190,0.0500
380,193,0.0500
381,152,0.0500
382,163,0.0500
383,172,0.0500
384,173,0.0500
385,177,0.0500
386,187,0.0500
387,181,0.0500
388,182,0.0500
389,233,0.0500
390,163,0.0500
391,180,0.0500
392,169,0.0500
393,166,0.0500
394,152,0.0500
395,165,0.0500
396,142,0.0500
397,150,0.0500
398,152,0.0500
399,140,0.0500
400,142,0.0500
401,156,0.0500
402,152,0.0500
403,145,0.0500
404,149,0.0500
405,134,0.0500
406,144,0.0500
407,143,0.0500
408,157,0.0500
409,151,0.0500
410,141,0.0500
411,145,0.0500
412,159,0.0500
413,171,0.0500
414,151,0.0500
415,143,0.0500
416,159,0.0500
417,138,0.0500
418,151,0.0500
419,146,0.0500
420,149,0.0500
421,165,0.0500
422,155,0.0500
423,149,0.0500
424,147,0.0500
425,182,0.0500
426,181,0.0500
427,138,0.0500
428,163,0.0500
429,152,0.0500
430,157,0.0500
431,171,0.0500
432,166,0.0500
433,179,0.0500
434,199,0.0500
435,213,0.0500
436,301,0.0500
437,199,0.0500
438,168,0.0500
439,168,0.0500
440,197,0.0500
441,174,0.0500
442,195,0.0500
443,191,0.0500
444,155,0.0500
445,168,0.0500
446,179,0.0500
447,176,0.0500
448,164,0.0500
449,147,0.0500
450,144,0.0500
451,146,0.0500
452,165,0.0500
453,179,0.0500
454,180,0.0500
455,166,0.0500
456,176,0.0500
457,165,0.0500
458,180,0.0500
459,158,0.0500
460,147,0.0500
461,159,0.0500
462,152,0.0500
463,155,0.0500
464,155,0.0500
465,155,0.0500
466,157,0.0500
467,144,0.0500
468,140,0.0500
469,145,0.0500
470,167,0.0500
471,168,0.0500
472,154,0.0500
473,162,0.0500
474,141,0.0500
475,164,0.0500
476,158,0.0500
477,142,0.0500
478,167,0.0500
479,160,0.0500
480,155,0.0500
481,159,0.0500
482,166,0.0500
483,188,0.0500
484,168,0.0500
485,200,0.0500
486,163,0.0500
487,160,0.0500
488,162,0.0500
489,150,0.0500
490,166,0.0500
491,161,0.0500
492,166,0.0500
493,148,0.0500
494,147,0.0500
495,163,0.0500
496,166,0.0500
497,167,0.0500
498,181,0.0500
499,175,0.0500
500,161,0.0500
501,174,0.0500
502,176,0.0500
503,172,0.0500
504,181,0.0500
505,160,0.0500
506,178,0.0500
507,183,0.0500
508,156,0.0500
509,165,0.0500
510,194,0.0500
511,165,0.0500
512,259,0.0500
513,334,0.0500
514,233,0.0500
515,178,0.0500
516,306,0.0500
517,407,0.0500
518,170,0.0500
519,178,0.0500
520,208,0.0500
521,186,0.0500
522,158,0.0500
523,175,0.0500
524,206,0.0500
525,186,0.0500
526,500,0.0500
527,500,0.0500
528,500,0.0500
529,500,0.0500
530,174,0.0500
531,202,0.0500
532,210,0.0500
533,500,0.0500
534,500,0.0500
535,270,0.0500
536,314,0.0500
537,311,0.0500
538,500,0.0500
539,500,0.0500
540,500,0.0500
541,500,0.0500
542,500,0.0500
543,234,0.0500
544,500,0.0500
545,500,0.0500
546,284,0.0500
547,500,0.0500
548,500,0.0500
549,500,0.0500
550,266,0.0500
551,259,0.0500
552,244,0.0500
553,500,0.0500
554,289,0.0500
555,437,0.0500
556,500,0.0500
557,500,0.0500
558,500,0.0500
559,374,0.0500
560,500,0.0500
561,399,0.0500
562,230,0.0500
563,223,0.0500
564,235,0.0500
565,202,0.0500
566,265,0.0500
567,200,0.0500
568,214,0.0500
569,193,0.0500
570,215,0.0500
571,215,0.0500
572,299,0.0500
573,245,0.0500
574,355,0.0500
575,500,0.0500
576,437,0.0500
577,500,0.0500
578,500,0.0500
579,500,0.0500
580,500,0.0500
581,500,0.0500
582,500,0.0500
583,500,0.0500
584,500,0.0500
585,500,0.0500
586,500,0.0500
587,500,0.0500
588,500,0.0500
589,500,0.0500
590,500,0.0500
591,500,0.0500
592,500,0.0500
593,500,0.0500
594,500,0.0500
595,500,0.0500
596,500,0.0500
597,500,0.0500
598,500,0.0500
599,500,0.0500
600,500,0.0500
601,500,0.0500
602,500,0.0500
603,500,0.0500
604,500,0.0500
605,500,0.0500
606,500,0.0500
607,500,0.0500
608,500,0.0500
609,500,0.0500
610,500,0.0500
611,500,0.0500
612,500,0.0500
613,500,0.0500
614,500,0.0500
615,500,0.0500
616,500,0.0500
617,500,0.0500
618,500,0.0500
619,500,0.0500
620,500,0.0500
621,500,0.0500
622,500,0.0500
623,500,0.0500
624,500,0.0500
625,500,0.0500
626,500,0.0500
627,500,0.0500
628,500,0.0500
629,500,0.0500
630,386,0.0500
631,378,0.0500
632,277,0.0500
633,227,0.0500
634,255,0.0500
635,240,0.0500
636,220,0.0500
637,237,0.0500
638,229,0.0500
639,216,0.0500
640,199,0.0500
641,187,0.0500
642,10,0.0500
643,161,0.0500
644,167,0.0500
645,156,0.0500
646,157,0.0500
647,109,0.0500
648,167,0.0500
649,159,0.0500
650,201,0.0500
651,12,0.0500
652,185,0.0500
653,178,0.0500
654,205,0.0500
655,204,0.0500
656,187,0.0500
657,213,0.0500
658,215,0.0500
659,222,0.0500
660,256,0.0500
661,330,0.0500
662,255,0.0500
663,296,0.0500
664,220,0.0500
665,222,0.0500
666,253,0.0500
667,268,0.0500
668,447,0.0500
669,500,0.0500
670,500,0.0500
671,500,0.0500
672,381,0.0500
673,402,0.0500
674,304,0.0500
675,252,0.0500
676,255,0.0500
677,369,0.0500
678,376,0.0500
679,348,0.0500
680,500,0.0500
681,500,0.0500
682,460,0.0500
683,358,0.0500
684,281,0.0500
685,299,0.0500
686,249,0.0500
687,247,0.0500
688,277,0.0500
689,281,0.0500
690,321,0.0500
691,254,0.0500
692,248,0.0500
693,331,0.0500
694,261,0.0500
695,315,0.0500
696,281,0.0500
697,241,0.0500
698,226,0.0500
699,187,0.0500
700,178,0.0500
