Episode,Score,Epsilon
355,102,0.0000
356,500,0.0000
357,163,0.0000
358,360,0.0000
359,184,0.0000
360,221,0.0000
361,269,0.0000
362,236,0.0000
363,103,0.0000
364,176,0.0000
365,380,0.0000
366,378,0.0000
367,500,0.0000
368,30,0.0000
369,141,0.0000
370,500,0.0000
371,456,0.0000
372,500,0.0000
373,112,0.0000
374,87,0.0000
375,322,0.0000
376,276,0.0000
377,165,0.0000
378,229,0.0000
379,484,0.0000
380,500,0.0000
381,444,0.0000
382,283,0.0000
383,258,0.0000
384,331,0.0000
385,281,0.0000
386,500,0.0000
387,500,0.0000
388,102,0.0000
389,500,0.0000
390,427,0.0000
391,500,0.0000
392,464,0.0000
393,500,0.0000
394,381,0.0000
395,500,0.0000
396,261,0.0000
397,370,0.0000
398,169,0.0000
399,500,0.0000
400,350,0.0000
401,500,0.0000
402,432,0.0000
403,368,0.0000
404,457,0.0000
405,442,0.0000
406,100,0.0000
407,375,0.0000
408,178,0.0000
409,327,0.0000
410,173,0.0000
411,255,0.0000
412,402,0.0000
413,171,0.0000
414,301,0.0000
415,500,0.0000
416,500,0.0000
417,423,0.0000
418,500,0.0000
419,363,0.0000
420,247,0.0000
421,500,0.0000
422,500,0.0000
423,500,0.0000
424,500,0.0000
425,500,0.0000
426,357,0.0000
427,500,0.0000
428,229,0.0000
429,277,0.0000
430,500,0.0000
431,500,0.0000
432,500,0.0000
433,500,0.0000
434,500,0.0000
435,500,0.0000
436,500,0.0000
437,442,0.0000
438,500,0.0000
439,500,0.0000
440,180,0.0000
441,500,0.0000
442,380,0.0000
443,359,0.0000
444,447,0.0000
445,500,0.0000
446,500,0.0000
447,500,0.0000
448,353,0.0000
449,500,0.0000
450,364,0.0000
451,500,0.0000
452,500,0.0000
453,407,0.0000
454,59,0.0000
455,500,0.0000
456,500,0.0000
457,500,0.0000
458,500,0.0000
459,500,0.0000
460,500,0.0000
461,249,0.0000
462,500,0.0000
463,500,0.0000
464,500,0.0000
465,360,0.0000
466,187,0.0000
467,500,0.0000
468,500,0.0000
469,500,0.0000
470,446,0.0000
471,412,0.0000
472,369,0.0000
473,329,0.0000
474,500,0.0000
475,467,0.0000
476,500,0.0000
477,365,0.0000
478,500,0.0000
479,339,0.0000
480,500,0.0000
481,500,0.0000
482,500,0.0000
483,500,0.0000
484,365,0.0000
485,500,0.0000
486,500,0.0000
487,500,0.0000
488,324,0.0000
489,366,0.0000
490,351,0.0000
491,500,0.0000
492,353,0.0000
493,282,0.0000
494,381,0.0000
495,456,0.0000
496,372,0.0000
497,246,0.0000
498,494,0.0000
499,367,0.0000
500,322,0.0000
501,290,0.0000
502,391,0.0000
503,471,0.0000
504,500,0.0000
505,500,0.0000
506,500,0.0000
507,208,0.0000
508,500,0.0000
509,500,0.0000
510,500,0.0000
511,500,0.0000
512,500,0.0000
513,500,0.0000
514,376,0.0000
515,500,0.0000
516,337,0.0000
517,500,0.0000
518,500,0.0000
519,500,0.0000
520,500,0.0000
521,500,0.0000
522,500,0.0000
523,500,0.0000
524,500,0.0000
525,358,0.0000
526,193,0.0000
527,365,0.0000
528,322,0.0000
529,347,0.0000
530,441,0.0000
531,334,0.0000
532,311,0.0000
533,353,0.0000
534,230,0.0000
535,367,0.0000
536,215,0.0000
537,224,0.0000
538,500,0.0000
539,272,0.0000
540,335,0.0000
541,285,0.0000
542,368,0.0000
543,276,0.0000
544,262,0.0000
545,293,0.0000
546,283,0.0000
547,347,0.0000
548,491,0.0000
549,193,0.0000
550,367,0.0000
551,259,0.0000
552,457,0.0000
553,168,0.0000
554,316,0.0000
555,320,0.0000
556,500,0.0000
557,188,0.0000
558,365,0.0000
559,389,0.0000
560,263,0.0000
561,278,0.0000
562,358,0.0000
563,500,0.0000
564,500,0.0000
565,500,0.0000
566,500,0.0000
567,495,0.0000
568,500,0.0000
569,500,0.0000
570,500,0.0000
571,500,0.0000
572,500,0.0000
573,500,0.0000
574,500,0.0000
575,500,0.0000
576,500,0.0000
577,483,0.0000
578,500,0.0000
579,500,0.0000
580,500,0.0000
581,500,0.0000
582,500,0.0000
583,500,0.0000
584,500,0.0000
585,500,0.0000
586,500,0.0000
587,500,0.0000
588,500,0.0000
589,500,0.0000
590,329,0.0000
591,500,0.0000
592,500,0.0000
593,212,0.0000
594,436,0.0000
595,500,0.0000
596,500,0.0000
597,500,0.0000
598,500,0.0000
599,500,0.0000
600,500,0.0000
601,500,0.0000
602,500,0.0000
603,287,0.0000
604,500,0.0000
605,230,0.0000
606,500,0.0000
607,151,0.0000
608,500,0.0000
609,500,0.0000
610,500,0.0000
611,468,0.0000
612,500,0.0000
613,500,0.0000
614,427,0.0000
615,500,0.0000
616,500,0.0000
617,500,0.0000
618,500,0.0000
619,500,0.0000
620,500,0.0000
621,500,0.0000
622,500,0.0000
623,500,0.0000
624,500,0.0000
625,500,0.0000
626,370,0.0000
627,500,0.0000
628,500,0.0000
629,500,0.0000
630,500,0.0000
631,500,0.0000
632,500,0.0000
633,500,0.0000
634,500,0.0000
635,500,0.0000
636,500,0.0000
637,130,0.0000
638,500,0.0000
639,500,0.0000
640,500,0.0000
641,500,0.0000
642,500,0.0000
643,500,0.0000
644,500,0.0000
645,500,0.0000
646,500,0.0000
647,500,0.0000
648,500,0.0000
649,500,0.0000
650,500,0.0000
651,500,0.0000
652,500,0.0000
653,447,0.0000
654,485,0.0000
655,500,0.0000
656,500,0.0000
657,273,0.0000
658,352,0.0000
659,494,0.0000
660,499,0.0000
661,500,0.0000
662,500,0.0000
663,500,0.0000
664,500,0.0000
665,281,0.0000
666,500,0.0000
667,133,0.0000
668,262,0.0000
669,500,0.0000
670,500,0.0000
671,218,0.0000
672,500,0.0000
673,500,0.0000
674,446,0.0000
675,500,0.0000
676,500,0.0000
677,385,0.0000
678,500,0.0000
679,500,0.0000
680,500,0.0000
681,500,0.0000
682,500,0.0000
683,500,0.0000
684,366,0.0000
685,500,0.0000
686,344,0.0000
687,500,0.0000
688,500,0.0000
689,271,0.0000
690,500,0.0000
691,500,0.0000
692,468,0.0000
693,500,0.0000
694,500,0.0000
695,500,0.0000
696,500,0.0000
697,500,0.0000
698,500,0.0000
699,500,0.0000
700,183,0.0000
701,500,0.0000
702,500,0.0000
703,500,0.0000
704,500,0.0000
705,500,0.0000
706,388,0.0000
707,463,0.0000
708,500,0.0000
709,500,0.0000
710,500,0.0000
711,500,0.0000
712,500,0.0000
713,500,0.0000
714,500,0.0000
715,433,0.0000
716,500,0.0000
717,500,0.0000
718,500,0.0000
719,500,0.0000
720,206,0.0000
721,500,0.0000
722,500,0.0000
723,500,0.0000
724,500,0.0000
725,500,0.0000
726,500,0.0000
727,500,0.0000
728,500,0.0000
729,395,0.0000
730,500,0.0000
731,500,0.0000
732,500,0.0000
733,500,0.0000
734,297,0.0000
735,500,0.0000
736,500,0.0000
737,500,0.0000
738,500,0.0000
739,500,0.0000
740,500,0.0000
741,500,0.0000
742,500,0.0000
743,500,0.0000
744,500,0.0000
745,500,0.0000
746,500,0.0000
747,500,0.0000
748,500,0.0000
749,500,0.0000
750,500,0.0000
751,500,0.0000
752,500,0.0000
753,500,0.0000
754,500,0.0000
755,500,0.0000
756,500,0.0000
757,367,0.0000
758,140,0.0000
759,500,0.0000
760,500,0.0000
761,500,0.0000
762,500,0.0000
763,500,0.0000
764,500,0.0000
765,500,0.0000
766,500,0.0000
767,500,0.0000
768,500,0.0000
769,500,0.0000
770,500,0.0000
771,500,0.0000
772,500,0.0000
773,500,0.0000
774,500,0.0000
775,255,0.0000
776,500,0.0000
777,500,0.0000
778,500,0.0000
779,500,0.0000
780,500,0.0000
781,500,0.0000
782,500,0.0000
783,500,0.0000
784,500,0.0000
785,481,0.0000
786,500,0.0000
787,500,0.0000
788,500,0.0000
789,500,0.0000
790,500,0.0000
791,500,0.0000
792,500,0.0000
793,500,0.0000
794,460,0.0000
795,500,0.0000
796,500,0.0000
797,500,0.0000
798,500,0.0000
799,500,0.0000
800,500,0.0000
