Episode,Score,Epsilon
184,9,0.0500
185,33,0.0500
186,10,0.0500
187,13,0.0500
188,9,0.0500
189,15,0.0500
190,10,0.0500
191,14,0.0500
192,21,0.0500
193,11,0.0500
194,21,0.0500
195,10,0.0500
196,12,0.0500
197,13,0.0500
198,15,0.0500
199,34,0.0500
200,15,0.0500
201,14,0.0500
202,29,0.0500
203,16,0.0500
204,11,0.0500
205,13,0.0500
206,11,0.0500
207,33,0.0500
208,28,0.0500
209,24,0.0500
210,29,0.0500
211,185,0.0500
212,110,0.0500
213,89,0.0500
214,102,0.0500
215,98,0.0500
216,132,0.0500
217,118,0.0500
218,113,0.0500
219,110,0.0500
220,109,0.0500
221,148,0.0500
222,134,0.0500
223,130,0.0500
224,160,0.0500
225,137,0.0500
226,133,0.0500
227,208,0.0500
228,179,0.0500
229,174,0.0500
230,172,0.0500
231,168,0.0500
232,164,0.0500
233,219,0.0500
234,167,0.0500
235,194,0.0500
236,145,0.0500
237,172,0.0500
238,146,0.0500
239,165,0.0500
240,160,0.0500
241,174,0.0500
242,168,0.0500
243,149,0.0500
244,169,0.0500
245,181,0.0500
246,151,0.0500
247,152,0.0500
248,168,0.0500
249,134,0.0500
250,204,0.0500
251,148,0.0500
252,182,0.0500
253,270,0.0500
254,223,0.0500
255,196,0.0500
256,184,0.0500
257,225,0.0500
258,202,0.0500
259,206,0.0500
260,336,0.0500
261,203,0.0500
262,269,0.0500
263,183,0.0500
264,189,0.0500
265,207,0.0500
266,212,0.0500
267,223,0.0500
268,206,0.0500
269,166,0.0500
270,192,0.0500
271,197,0.0500
272,201,0.0500
273,189,0.0500
274,208,0.0500
275,199,0.0500
276,189,0.0500
277,180,0.0500
278,193,0.0500
279,161,0.0500
280,183,0.0500
281,238,0.0500
282,241,0.0500
283,232,0.0500
284,255,0.0500
285,218,0.0500
286,206,0.0500
287,302,0.0500
288,251,0.0500
289,222,0.0500
290,213,0.0500
291,360,0.0500
292,160,0.0500
293,195,0.0500
294,156,0.0500
295,160,0.0500
296,121,0.0500
297,180,0.0500
298,131,0.0500
299,172,0.0500
300,170,0.0500
301,242,0.0500
302,162,0.0500
303,342,0.0500
304,135,0.0500
305,120,0.0500
306,135,0.0500
307,134,0.0500
308,116,0.0500
309,130,0.0500
310,118,0.0500
311,125,0.0500
312,117,0.0500
313,119,0.0500
314,108,0.0500
315,113,0.0500
316,104,0.0500
317,108,0.0500
318,105,0.0500
319,131,0.0500
320,106,0.0500
321,106,0.0500
322,111,0.0500
323,102,0.0500
324,108,0.0500
325,111,0.0500
326,106,0.0500
327,110,0.0500
328,105,0.0500
329,118,0.0500
330,100,0.0500
331,114,0.0500
332,111,0.0500
333,104,0.0500
334,114,0.0500
335,112,0.0500
336,103,0.0500
337,107,0.0500
338,109,0.0500
339,109,0.0500
340,105,0.0500
341,122,0.0500
342,127,0.0500
343,113,0.0500
344,102,0.0500
345,89,0.0500
346,117,0.0500
347,115,0.0500
348,121,0.0500
349,111,0.0500
350,107,0.0500
351,118,0.0500
352,117,0.0500
353,107,0.0500
354,124,0.0500
355,110,0.0500
356,123,0.0500
357,122,0.0500
358,136,0.0500
359,114,0.0500
360,132,0.0500
361,148,0.0500
362,188,0.0500
363,158,0.0500
364,292,0.0500
365,156,0.0500
366,144,0.0500
367,180,0.0500
368,164,0.0500
369,173,0.0500
370,163,0.0500
371,181,0.0500
372,174,0.0500
373,214,0.0500
374,157,0.0500
375,186,0.0500
376,172,0.0500
377,153,0.0500
378,166,0.0500
379,171,0.0500
380,165,0.0500
381,184,0.0500
382,173,0.0500
383,189,0.0500
384,186,0.0500
385,175,0.0500
386,213,0.0500
387,187,0.0500
388,200,0.0500
389,172,0.0500
390,194,0.0500
391,242,0.0500
392,187,0.0500
393,178,0.0500
394,220,0.0500
395,190,0.0500
396,186,0.0500
397,214,0.0500
398,215,0.0500
399,198,0.0500
400,249,0.0500
401,224,0.0500
402,228,0.0500
403,250,0.0500
404,308,0.0500
405,163,0.0500
406,297,0.0500
407,421,0.0500
408,167,0.0500
409,194,0.0500
410,134,0.0500
411,146,0.0500
412,173,0.0500
413,305,0.0500
414,165,0.0500
415,155,0.0500
416,187,0.0500
417,110,0.0500
418,109,0.0500
419,114,0.0500
420,126,0.0500
421,296,0.0500
422,461,0.0500
423,257,0.0500
424,222,0.0500
425,176,0.0500
426,149,0.0500
427,200,0.0500
428,202,0.0500
429,208,0.0500
430,193,0.0500
431,202,0.0500
432,192,0.0500
433,196,0.0500
434,203,0.0500
435,203,0.0500
436,175,0.0500
437,167,0.0500
438,212,0.0500
439,220,0.0500
440,207,0.0500
441,189,0.0500
442,243,0.0500
443,244,0.0500
444,334,0.0500
445,274,0.0500
446,306,0.0500
447,324,0.0500
448,281,0.0500
449,219,0.0500
450,207,0.0500
451,435,0.0500
452,274,0.0500
453,358,0.0500
454,314,0.0500
455,298,0.0500
456,413,0.0500
457,443,0.0500
458,275,0.0500
459,211,0.0500
460,185,0.0500
461,158,0.0500
462,161,0.0500
463,269,0.0500
464,235,0.0500
465,165,0.0500
466,165,0.0500
467,173,0.0500
468,198,0.0500
469,213,0.0500
470,154,0.0500
471,138,0.0500
472,150,0.0500
473,163,0.0500
474,151,0.0500
475,163,0.0500
476,146,0.0500
477,145,0.0500
478,135,0.0500
479,142,0.0500
480,136,0.0500
481,129,0.0500
482,124,0.0500
483,128,0.0500
484,123,0.0500
485,122,0.0500
486,129,0.0500
487,116,0.0500
488,121,0.0500
489,119,0.0500
490,119,0.0500
