Episode,Score,Epsilon
152,156,0.0000
153,173,0.0000
154,194,0.0000
155,263,0.0000
156,138,0.0000
157,207,0.0000
158,196,0.0000
159,40,0.0000
160,276,0.0000
161,27,0.0000
162,217,0.0000
163,207,0.0000
164,169,0.0000
165,120,0.0000
166,197,0.0000
167,204,0.0000
168,196,0.0000
169,252,0.0000
170,235,0.0000
171,233,0.0000
172,247,0.0000
173,165,0.0000
174,368,0.0000
175,165,0.0000
176,248,0.0000
177,176,0.0000
178,213,0.0000
179,232,0.0000
180,117,0.0000
181,260,0.0000
182,295,0.0000
183,89,0.0000
184,115,0.0000
185,111,0.0000
186,278,0.0000
187,34,0.0000
188,285,0.0000
189,183,0.0000
190,192,0.0000
191,199,0.0000
192,281,0.0000
193,230,0.0000
194,157,0.0000
195,179,0.0000
196,239,0.0000
197,253,0.0000
198,100,0.0000
199,263,0.0000
200,210,0.0000
201,164,0.0000
202,150,0.0000
203,35,0.0000
204,111,0.0000
205,285,0.0000
206,461,0.0000
207,35,0.0000
208,261,0.0000
209,376,0.0000
210,178,0.0000
211,265,0.0000
212,255,0.0000
213,500,0.0000
214,500,0.0000
215,334,0.0000
216,331,0.0000
217,282,0.0000
218,152,0.0000
219,106,0.0000
220,390,0.0000
221,245,0.0000
222,251,0.0000
223,328,0.0000
224,256,0.0000
225,320,0.0000
226,210,0.0000
227,154,0.0000
228,222,0.0000
229,355,0.0000
230,120,0.0000
231,500,0.0000
232,120,0.0000
233,191,0.0000
234,260,0.0000
235,206,0.0000
236,190,0.0000
237,368,0.0000
238,292,0.0000
239,244,0.0000
240,293,0.0000
241,369,0.0000
242,500,0.0000
243,312,0.0000
244,163,0.0000
245,84,0.0000
246,354,0.0000
247,500,0.0000
248,500,0.0000
249,82,0.0000
250,133,0.0000
251,351,0.0000
252,500,0.0000
253,500,0.0000
254,124,0.0000
255,337,0.0000
256,101,0.0000
257,474,0.0000
258,251,0.0000
259,500,0.0000
260,351,0.0000
261,240,0.0000
262,476,0.0000
263,223,0.0000
264,500,0.0000
265,368,0.0000
266,500,0.0000
267,235,0.0000
268,272,0.0000
269,244,0.0000
270,171,0.0000
271,319,0.0000
272,193,0.0000
273,147,0.0000
274,232,0.0000
275,500,0.0000
276,284,0.0000
277,261,0.0000
278,235,0.0000
279,352,0.0000
280,196,0.0000
281,253,0.0000
282,245,0.0000
283,500,0.0000
284,280,0.0000
285,232,0.0000
286,500,0.0000
287,500,0.0000
288,390,0.0000
289,239,0.0000
290,500,0.0000
291,257,0.0000
292,295,0.0000
293,500,0.0000
294,237,0.0000
295,287,0.0000
296,258,0.0000
297,500,0.0000
298,362,0.0000
299,136,0.0000
300,500,0.0000
301,500,0.0000
302,105,0.0000
303,500,0.0000
304,421,0.0000
305,337,0.0000
306,472,0.0000
307,500,0.0000
308,291,0.0000
309,139,0.0000
310,500,0.0000
311,360,0.0000
312,350,0.0000
313,361,0.0000
314,500,0.0000
315,496,0.0000
316,356,0.0000
317,500,0.0000
318,449,0.0000
319,123,0.0000
320,135,0.0000
321,500,0.0000
322,500,0.0000
323,500,0.0000
324,260,0.0000
325,500,0.0000
326,387,0.0000
327,341,0.0000
328,418,0.0000
329,195,0.0000
330,243,0.0000
331,275,0.0000
332,383,0.0000
333,144,0.0000
334,289,0.0000
335,500,0.0000
336,339,0.0000
337,500,0.0000
338,500,0.0000
339,227,0.0000
340,412,0.0000
341,500,0.0000
342,500,0.0000
343,361,0.0000
344,500,0.0000
345,181,0.0000
346,106,0.0000
347,500,0.0000
348,373,0.0000
349,317,0.0000
350,340,0.0000
351,500,0.0000
352,500,0.0000
353,310,0.0000
354,240,0.0000
355,500,0.0000
356,500,0.0000
357,500,0.0000
358,356,0.0000
359,500,0.0000
360,500,0.0000
361,337,0.0000
362,500,0.0000
363,500,0.0000
364,500,0.0000
365,116,0.0000
366,500,0.0000
367,432,0.0000
368,500,0.0000
369,500,0.0000
370,500,0.0000
371,500,0.0000
372,390,0.0000
373,500,0.0000
374,500,0.0000
375,500,0.0000
376,500,0.0000
377,500,0.0000
378,500,0.0000
379,375,0.0000
380,500,0.0000
381,500,0.0000
382,474,0.0000
383,410,0.0000
384,500,0.0000
385,475,0.0000
386,248,0.0000
387,370,0.0000
388,331,0.0000
389,290,0.0000
390,500,0.0000
391,463,0.0000
392,423,0.0000
393,500,0.0000
394,242,0.0000
395,500,0.0000
396,500,0.0000
397,398,0.0000
398,500,0.0000
399,301,0.0000
400,500,0.0000
401,500,0.0000
402,500,0.0000
403,500,0.0000
404,198,0.0000
405,434,0.0000
406,500,0.0000
407,500,0.0000
408,368,0.0000
409,500,0.0000
410,234,0.0000
411,500,0.0000
412,500,0.0000
413,500,0.0000
414,500,0.0000
415,500,0.0000
416,500,0.0000
417,500,0.0000
418,500,0.0000
419,491,0.0000
420,500,0.0000
421,500,0.0000
422,500,0.0000
423,500,0.0000
424,500,0.0000
425,500,0.0000
426,500,0.0000
427,500,0.0000
428,500,0.0000
429,139,0.0000
430,500,0.0000
431,500,0.0000
432,500,0.0000
433,500,0.0000
434,500,0.0000
435,500,0.0000
436,500,0.0000
437,500,0.0000
438,500,0.0000
439,393,0.0000
440,243,0.0000
441,193,0.0000
442,500,0.0000
443,500,0.0000
444,500,0.0000
445,500,0.0000
446,500,0.0000
447,500,0.0000
448,122,0.0000
449,500,0.0000
450,500,0.0000
451,481,0.0000
452,500,0.0000
453,500,0.0000
454,500,0.0000
455,500,0.0000
456,500,0.0000
457,500,0.0000
458,500,0.0000
459,500,0.0000
460,500,0.0000
461,479,0.0000
462,500,0.0000
463,500,0.0000
464,500,0.0000
465,500,0.0000
466,500,0.0000
467,257,0.0000
468,500,0.0000
469,500,0.0000
470,500,0.0000
471,500,0.0000
472,500,0.0000
473,500,0.0000
474,500,0.0000
475,500,0.0000
476,500,0.0000
477,500,0.0000
478,500,0.0000
479,500,0.0000
480,500,0.0000
481,500,0.0000
482,500,0.0000
483,300,0.0000
484,500,0.0000
485,500,0.0000
486,500,0.0000
487,367,0.0000
488,500,0.0000
489,500,0.0000
490,500,0.0000
491,342,0.0000
492,500,0.0000
493,500,0.0000
494,500,0.0000
495,500,0.0000
496,500,0.0000
497,500,0.0000
498,500,0.0000
499,500,0.0000
500,500,0.0000
501,488,0.0000
502,500,0.0000
503,500,0.0000
504,500,0.0000
505,500,0.0000
506,500,0.0000
507,500,0.0000
508,500,0.0000
509,500,0.0000
510,500,0.0000
511,500,0.0000
512,500,0.0000
513,500,0.0000
514,500,0.0000
515,500,0.0000
516,341,0.0000
517,500,0.0000
518,500,0.0000
519,500,0.0000
520,500,0.0000
521,500,0.0000
522,461,0.0000
523,500,0.0000
524,500,0.0000
525,385,0.0000
526,500,0.0000
527,322,0.0000
528,500,0.0000
529,443,0.0000
530,441,0.0000
531,417,0.0000
532,500,0.0000
533,500,0.0000
534,500,0.0000
535,500,0.0000
536,500,0.0000
537,500,0.0000
538,500,0.0000
539,500,0.0000
540,249,0.0000
541,500,0.0000
542,500,0.0000
543,500,0.0000
544,500,0.0000
545,403,0.0000
546,500,0.0000
547,500,0.0000
548,189,0.0000
549,498,0.0000
550,268,0.0000
551,257,0.0000
552,500,0.0000
553,500,0.0000
554,500,0.0000
555,500,0.0000
556,500,0.0000
557,500,0.0000
558,500,0.0000
559,500,0.0000
560,500,0.0000
561,500,0.0000
562,408,0.0000
563,500,0.0000
564,500,0.0000
565,500,0.0000
566,500,0.0000
567,500,0.0000
568,500,0.0000
569,500,0.0000
570,500,0.0000
571,500,0.0000
572,500,0.0000
573,500,0.0000
574,500,0.0000
575,500,0.0000
576,500,0.0000
577,500,0.0000
578,500,0.0000
579,212,0.0000
580,470,0.0000
581,500,0.0000
582,500,0.0000
583,500,0.0000
584,500,0.0000
585,500,0.0000
586,163,0.0000
587,500,0.0000
588,500,0.0000
589,500,0.0000
590,330,0.0000
591,500,0.0000
592,500,0.0000
593,500,0.0000
594,500,0.0000
595,99,0.0000
596,223,0.0000
597,385,0.0000
598,500,0.0000
599,500,0.0000
600,500,0.0000
601,500,0.0000
602,500,0.0000
603,500,0.0000
604,500,0.0000
605,500,0.0000
606,500,0.0000
607,323,0.0000
608,500,0.0000
609,500,0.0000
610,500,0.0000
611,500,0.0000
612,480,0.0000
613,500,0.0000
614,500,0.0000
615,500,0.0000
616,500,0.0000
617,500,0.0000
618,500,0.0000
619,500,0.0000
620,500,0.0000
621,500,0.0000
622,500,0.0000
623,500,0.0000
624,301,0.0000
625,500,0.0000
626,500,0.0000
627,500,0.0000
628,500,0.0000
629,500,0.0000
630,500,0.0000
631,500,0.0000
632,500,0.0000
633,500,0.0000
634,500,0.0000
635,500,0.0000
636,500,0.0000
637,500,0.0000
638,500,0.0000
639,500,0.0000
640,500,0.0000
641,500,0.0000
642,500,0.0000
643,500,0.0000
644,500,0.0000
645,500,0.0000
646,500,0.0000
647,315,0.0000
648,500,0.0000
649,221,0.0000
650,500,0.0000
651,355,0.0000
652,500,0.0000
653,500,0.0000
654,500,0.0000
655,500,0.0000
656,500,0.0000
657,500,0.0000
658,500,0.0000
659,500,0.0000
660,500,0.0000
661,500,0.0000
662,500,0.0000
663,500,0.0000
664,500,0.0000
665,500,0.0000
666,500,0.0000
667,500,0.0000
668,500,0.0000
669,500,0.0000
670,500,0.0000
671,500,0.0000
672,500,0.0000
673,500,0.0000
674,500,0.0000
675,500,0.0000
676,500,0.0000
677,292,0.0000
678,223,0.0000
679,470,0.0000
680,346,0.0000
681,431,0.0000
682,465,0.0000
683,380,0.0000
684,236,0.0000
685,500,0.0000
686,500,0.0000
687,500,0.0000
688,500,0.0000
689,500,0.0000
690,500,0.0000
691,500,0.0000
692,500,0.0000
693,500,0.0000
694,500,0.0000
695,382,0.0000
696,500,0.0000
697,500,0.0000
698,500,0.0000
699,299,0.0000
700,500,0.0000
701,165,0.0000
702,500,0.0000
703,500,0.0000
704,477,0.0000
705,293,0.0000
706,329,0.0000
707,307,0.0000
708,200,0.0000
709,297,0.0000
710,450,0.0000
711,232,0.0000
712,399,0.0000
713,389,0.0000
714,287,0.0000
715,388,0.0000
716,295,0.0000
717,500,0.0000
718,500,0.0000
719,500,0.0000
720,473,0.0000
721,500,0.0000
722,500,0.0000
723,500,0.0000
724,500,0.0000
725,500,0.0000
726,500,0.0000
727,500,0.0000
728,500,0.0000
729,500,0.0000
730,500,0.0000
731,500,0.0000
732,500,0.0000
733,500,0.0000
734,500,0.0000
735,500,0.0000
736,500,0.0000
737,500,0.0000
738,500,0.0000
739,500,0.0000
740,500,0.0000
741,500,0.0000
742,500,0.0000
743,500,0.0000
744,500,0.0000
745,500,0.0000
746,500,0.0000
747,500,0.0000
748,500,0.0000
749,500,0.0000
750,500,0.0000
751,500,0.0000
752,500,0.0000
753,500,0.0000
754,500,0.0000
755,500,0.0000
756,500,0.0000
757,500,0.0000
758,500,0.0000
759,500,0.0000
760,500,0.0000
761,500,0.0000
762,500,0.0000
763,500,0.0000
764,500,0.0000
765,500,0.0000
766,500,0.0000
767,500,0.0000
768,500,0.0000
769,389,0.0000
770,500,0.0000
771,500,0.0000
772,500,0.0000
773,500,0.0000
774,307,0.0000
775,500,0.0000
776,500,0.0000
777,500,0.0000
778,500,0.0000
779,500,0.0000
780,500,0.0000
781,500,0.0000
782,500,0.0000
783,202,0.0000
784,500,0.0000
785,500,0.0000
786,500,0.0000
787,500,0.0000
788,500,0.0000
789,500,0.0000
790,500,0.0000
791,500,0.0000
792,500,0.0000
793,500,0.0000
794,500,0.0000
795,500,0.0000
796,500,0.0000
797,500,0.0000
798,500,0.0000
799,500,0.0000
800,500,0.0000
