Episode,Score,Epsilon
1,40,0.8183
2,18,0.7477
3,37,0.6211
4,12,0.5849
5,13,0.5480
6,15,0.5083
7,12,0.4786
8,11,0.4529
9,15,0.4201
10,9,0.4016
11,14,0.3744
12,12,0.3525
13,14,0.3286
14,14,0.3064
15,12,0.2885
16,15,0.2676
17,11,0.2532
18,12,0.2385
19,13,0.2234
20,12,0.2104
21,10,0.2001
22,13,0.1875
23,24,0.1662
24,11,0.1573
25,13,0.1474
26,13,0.1381
27,13,0.1294
28,10,0.1230
29,11,0.1164
30,13,0.1091
31,13,0.1022
32,11,0.0967
33,9,0.0925
34,12,0.0871
35,9,0.0832
36,9,0.0796
37,13,0.0745
38,10,0.0709
39,13,0.0664
40,9,0.0635
41,12,0.0598
42,9,0.0571
43,13,0.0535
44,11,0.0507
45,10,0.0500
46,12,0.0500
47,11,0.0500
48,11,0.0500
49,11,0.0500
50,11,0.0500
51,18,0.0500
52,11,0.0500
53,11,0.0500
54,15,0.0500
55,12,0.0500
56,9,0.0500
57,10,0.0500
58,12,0.0500
59,13,0.0500
60,13,0.0500
61,10,0.0500
62,9,0.0500
63,12,0.0500
64,13,0.0500
65,12,0.0500
66,13,0.0500
67,12,0.0500
68,10,0.0500
69,9,0.0500
70,11,0.0500
71,9,0.0500
72,13,0.0500
73,12,0.0500
74,10,0.0500
75,10,0.0500
76,10,0.0500
77,12,0.0500
78,10,0.0500
79,9,0.0500
80,13,0.0500
81,8,0.0500
82,10,0.0500
83,9,0.0500
84,10,0.0500
85,10,0.0500
86,10,0.0500
87,11,0.0500
88,9,0.0500
89,12,0.0500
90,10,0.0500
91,9,0.0500
92,11,0.0500
93,10,0.0500
94,9,0.0500
95,11,0.0500
96,10,0.0500
97,9,0.0500
98,11,0.0500
99,10,0.0500
100,11,0.0500
101,9,0.0500
102,11,0.0500
103,10,0.0500
104,11,0.0500
105,12,0.0500
106,13,0.0500
107,10,0.0500
108,11,0.0500
109,9,0.0500
110,9,0.0500
111,20,0.0500
112,24,0.0500
113,15,0.0500
114,14,0.0500
115,11,0.0500
116,13,0.0500
117,12,0.0500
118,10,0.0500
119,10,0.0500
120,9,0.0500
121,14,0.0500
122,9,0.0500
123,9,0.0500
124,14,0.0500
125,10,0.0500
126,18,0.0500
127,11,0.0500
128,11,0.0500
129,8,0.0500
130,11,0.0500
131,12,0.0500
132,10,0.0500
133,12,0.0500
134,10,0.0500
135,10,0.0500
136,11,0.0500
137,12,0.0500
138,11,0.0500
139,12,0.0500
140,15,0.0500
141,21,0.0500
142,14,0.0500
143,20,0.0500
144,25,0.0500
145,49,0.0500
146,10,0.0500
147,13,0.0500
148,17,0.0500
149,20,0.0500
150,14,0.0500
151,17,0.0500
152,31,0.0500
153,11,0.0500
154,19,0.0500
155,32,0.0500
156,30,0.0500
157,12,0.0500
158,12,0.0500
159,15,0.0500
160,15,0.0500
161,19,0.0500
162,14,0.0500
163,17,0.0500
164,25,0.0500
165,15,0.0500
166,16,0.0500
167,35,0.0500
168,53,0.0500
169,22,0.0500
170,22,0.0500
171,46,0.0500
172,47,0.0500
173,115,0.0500
174,15,0.0500
175,123,0.0500
176,67,0.0500
177,68,0.0500
178,129,0.0500
179,57,0.0500
180,80,0.0500
181,170,0.0500
182,143,0.0500
183,160,0.0500
184,125,0.0500
185,112,0.0500
186,233,0.0500
187,96,0.0500
188,177,0.0500
189,151,0.0500
190,358,0.0500
191,203,0.0500
192,142,0.0500
193,188,0.0500
194,442,0.0500
195,274,0.0500
196,177,0.0500
197,166,0.0500
198,233,0.0500
199,226,0.0500
200,232,0.0500
201,166,0.0500
202,182,0.0500
203,204,0.0500
204,174,0.0500
205,164,0.0500
206,155,0.0500
207,168,0.0500
208,166,0.0500
209,179,0.0500
210,169,0.0500
211,193,0.0500
212,165,0.0500
213,171,0.0500
214,224,0.0500
215,151,0.0500
216,162,0.0500
217,151,0.0500
218,144,0.0500
219,150,0.0500
220,142,0.0500
221,155,0.0500
222,157,0.0500
223,151,0.0500
224,167,0.0500
225,149,0.0500
226,144,0.0500
227,179,0.0500
228,161,0.0500
229,174,0.0500
230,171,0.0500
231,170,0.0500
232,162,0.0500
233,206,0.0500
234,16,0.0500
235,215,0.0500
236,152,0.0500
237,184,0.0500
238,158,0.0500
239,198,0.0500
240,184,0.0500
241,185,0.0500
242,197,0.0500
243,156,0.0500
244,199,0.0500
245,217,0.0500
246,183,0.0500
247,164,0.0500
248,184,0.0500
249,153,0.0500
250,238,0.0500
251,186,0.0500
252,173,0.0500
253,267,0.0500
254,192,0.0500
255,173,0.0500
256,168,0.0500
257,184,0.0500
258,207,0.0500
259,194,0.0500
260,187,0.0500
261,217,0.0500
262,177,0.0500
263,229,0.0500
264,430,0.0500
265,248,0.0500
266,249,0.0500
267,217,0.0500
268,168,0.0500
269,283,0.0500
270,190,0.0500
271,173,0.0500
272,167,0.0500
273,183,0.0500
274,172,0.0500
275,190,0.0500
276,180,0.0500
277,222,0.0500
278,200,0.0500
279,342,0.0500
280,163,0.0500
281,224,0.0500
282,187,0.0500
283,168,0.0500
284,200,0.0500
285,204,0.0500
286,234,0.0500
287,187,0.0500
288,162,0.0500
289,202,0.0500
290,292,0.0500
291,240,0.0500
292,171,0.0500
293,166,0.0500
294,180,0.0500
295,194,0.0500
296,191,0.0500
297,237,0.0500
298,166,0.0500
299,204,0.0500
300,165,0.0500
301,190,0.0500
302,161,0.0500
303,172,0.0500
304,172,0.0500
305,155,0.0500
306,251,0.0500
307,166,0.0500
308,169,0.0500
309,195,0.0500
310,164,0.0500
311,187,0.0500
312,206,0.0500
313,172,0.0500
314,157,0.0500
315,164,0.0500
316,160,0.0500
317,156,0.0500
318,157,0.0500
319,227,0.0500
320,173,0.0500
321,157,0.0500
322,206,0.0500
323,159,0.0500
324,185,0.0500
325,181,0.0500
326,168,0.0500
327,195,0.0500
328,162,0.0500
329,287,0.0500
330,153,0.0500
331,227,0.0500
332,213,0.0500
333,161,0.0500
334,219,0.0500
335,187,0.0500
336,178,0.0500
337,191,0.0500
338,335,0.0500
339,163,0.0500
340,190,0.0500
341,217,0.0500
342,212,0.0500
343,192,0.0500
344,188,0.0500
345,204,0.0500
346,174,0.0500
347,196,0.0500
348,235,0.0500
349,187,0.0500
350,163,0.0500
351,174,0.0500
352,168,0.0500
353,158,0.0500
354,177,0.0500
355,195,0.0500
356,228,0.0500
357,313,0.0500
358,173,0.0500
359,170,0.0500
360,141,0.0500
361,192,0.0500
362,177,0.0500
363,160,0.0500
364,164,0.0500
365,175,0.0500
366,160,0.0500
367,175,0.0500
368,197,0.0500
369,224,0.0500
