Episode,Score,Epsilon
117,85,0.0000
118,70,0.0000
119,117,0.0000
120,128,0.0000
121,28,0.0000
122,126,0.0000
123,150,0.0000
124,86,0.0000
125,114,0.0000
126,206,0.0000
127,100,0.0000
128,156,0.0000
129,160,0.0000
130,109,0.0000
131,138,0.0000
132,126,0.0000
133,129,0.0000
134,186,0.0000
135,103,0.0000
136,151,0.0000
137,136,0.0000
138,121,0.0000
139,193,0.0000
140,77,0.0000
141,56,0.0000
142,99,0.0000
143,160,0.0000
144,98,0.0000
145,223,0.0000
146,185,0.0000
147,126,0.0000
148,186,0.0000
149,29,0.0000
150,141,0.0000
151,55,0.0000
152,48,0.0000
153,154,0.0000
154,66,0.0000
155,128,0.0000
156,114,0.0000
157,161,0.0000
158,207,0.0000
159,158,0.0000
160,185,0.0000
161,289,0.0000
162,54,0.0000
163,124,0.0000
164,87,0.0000
165,286,0.0000
166,120,0.0000
167,233,0.0000
168,109,0.0000
169,370,0.0000
170,175,0.0000
171,155,0.0000
172,214,0.0000
173,76,0.0000
174,251,0.0000
175,216,0.0000
176,154,0.0000
177,303,0.0000
178,270,0.0000
179,95,0.0000
180,402,0.0000
181,91,0.0000
182,412,0.0000
183,121,0.0000
184,109,0.0000
185,141,0.0000
186,107,0.0000
187,209,0.0000
188,208,0.0000
189,215,0.0000
190,151,0.0000
191,149,0.0000
192,145,0.0000
193,238,0.0000
194,376,0.0000
195,77,0.0000
196,500,0.0000
197,197,0.0000
198,105,0.0000
199,111,0.0000
200,140,0.0000
201,349,0.0000
202,66,0.0000
203,69,0.0000
204,393,0.0000
205,159,0.0000
206,151,0.0000
207,150,0.0000
208,185,0.0000
209,182,0.0000
210,169,0.0000
211,236,0.0000
212,283,0.0000
213,144,0.0000
214,52,0.0000
215,90,0.0000
216,141,0.0000
217,117,0.0000
218,194,0.0000
219,316,0.0000
220,182,0.0000
221,169,0.0000
222,168,0.0000
223,173,0.0000
224,251,0.0000
225,324,0.0000
226,303,0.0000
227,189,0.0000
228,181,0.0000
229,97,0.0000
230,233,0.0000
231,301,0.0000
232,189,0.0000
233,230,0.0000
234,271,0.0000
235,342,0.0000
236,164,0.0000
237,179,0.0000
238,181,0.0000
239,126,0.0000
240,94,0.0000
241,215,0.0000
242,93,0.0000
243,236,0.0000
244,64,0.0000
245,223,0.0000
246,264,0.0000
247,415,0.0000
248,201,0.0000
249,281,0.0000
250,46,0.0000
251,80,0.0000
252,102,0.0000
253,474,0.0000
254,271,0.0000
255,226,0.0000
256,70,0.0000
257,369,0.0000
258,91,0.0000
259,436,0.0000
260,295,0.0000
261,156,0.0000
262,106,0.0000
263,454,0.0000
264,169,0.0000
265,152,0.0000
266,174,0.0000
267,145,0.0000
268,152,0.0000
269,259,0.0000
270,263,0.0000
271,335,0.0000
272,159,0.0000
273,500,0.0000
274,403,0.0000
275,500,0.0000
276,275,0.0000
277,179,0.0000
278,112,0.0000
279,230,0.0000
280,144,0.0000
281,196,0.0000
282,466,0.0000
283,143,0.0000
284,172,0.0000
285,247,0.0000
286,203,0.0000
287,146,0.0000
288,135,0.0000
289,270,0.0000
290,187,0.0000
291,131,0.0000
292,422,0.0000
293,329,0.0000
294,127,0.0000
295,136,0.0000
296,168,0.0000
297,105,0.0000
298,222,0.0000
299,163,0.0000
300,324,0.0000
301,272,0.0000
302,322,0.0000
303,259,0.0000
304,138,0.0000
305,199,0.0000
306,222,0.0000
307,166,0.0000
308,301,0.0000
309,66,0.0000
310,212,0.0000
311,318,0.0000
312,118,0.0000
313,148,0.0000
314,251,0.0000
315,160,0.0000
316,265,0.0000
317,228,0.0000
318,192,0.0000
319,222,0.0000
320,34,0.0000
321,321,0.0000
322,103,0.0000
323,118,0.0000
324,154,0.0000
325,185,0.0000
326,167,0.0000
327,239,0.0000
328,125,0.0000
329,274,0.0000
330,185,0.0000
331,204,0.0000
332,120,0.0000
333,184,0.0000
334,128,0.0000
335,162,0.0000
336,228,0.0000
337,173,0.0000
338,276,0.0000
339,187,0.0000
340,149,0.0000
341,210,0.0000
342,181,0.0000
343,166,0.0000
344,307,0.0000
345,287,0.0000
346,139,0.0000
347,277,0.0000
348,206,0.0000
349,204,0.0000
350,161,0.0000
351,243,0.0000
352,324,0.0000
353,176,0.0000
354,316,0.0000
355,241,0.0000
356,251,0.0000
357,347,0.0000
358,176,0.0000
359,271,0.0000
360,266,0.0000
361,248,0.0000
362,151,0.0000
363,160,0.0000
364,211,0.0000
365,195,0.0000
366,179,0.0000
367,339,0.0000
368,362,0.0000
369,200,0.0000
370,279,0.0000
371,162,0.0000
372,238,0.0000
373,293,0.0000
374,319,0.0000
375,281,0.0000
376,197,0.0000
377,324,0.0000
378,363,0.0000
379,355,0.0000
380,441,0.0000
381,205,0.0000
382,400,0.0000
383,155,0.0000
384,443,0.0000
385,306,0.0000
386,78,0.0000
387,313,0.0000
388,366,0.0000
389,146,0.0000
390,229,0.0000
391,222,0.0000
392,230,0.0000
393,172,0.0000
394,204,0.0000
395,228,0.0000
396,119,0.0000
397,127,0.0000
398,256,0.0000
399,251,0.0000
400,268,0.0000
401,252,0.0000
402,166,0.0000
403,157,0.0000
404,169,0.0000
405,130,0.0000
406,137,0.0000
407,175,0.0000
408,225,0.0000
409,145,0.0000
410,232,0.0000
411,61,0.0000
412,134,0.0000
413,122,0.0000
414,232,0.0000
415,52,0.0000
416,153,0.0000
417,384,0.0000
418,195,0.0000
419,173,0.0000
420,231,0.0000
421,362,0.0000
422,268,0.0000
423,295,0.0000
424,75,0.0000
425,500,0.0000
426,426,0.0000
427,259,0.0000
428,289,0.0000
429,237,0.0000
430,279,0.0000
431,233,0.0000
432,255,0.0000
433,168,0.0000
434,140,0.0000
435,200,0.0000
436,282,0.0000
437,348,0.0000
438,298,0.0000
439,348,0.0000
440,333,0.0000
441,320,0.0000
442,128,0.0000
443,299,0.0000
444,298,0.0000
445,274,0.0000
446,441,0.0000
447,500,0.0000
448,157,0.0000
449,489,0.0000
450,299,0.0000
451,174,0.0000
452,34,0.0000
453,217,0.0000
454,140,0.0000
455,121,0.0000
456,420,0.0000
457,293,0.0000
458,123,0.0000
459,249,0.0000
460,167,0.0000
461,136,0.0000
462,138,0.0000
463,231,0.0000
464,187,0.0000
465,204,0.0000
466,192,0.0000
467,321,0.0000
468,184,0.0000
469,247,0.0000
470,144,0.0000
471,255,0.0000
472,143,0.0000
473,423,0.0000
474,500,0.0000
475,121,0.0000
476,374,0.0000
477,500,0.0000
478,201,0.0000
479,191,0.0000
480,458,0.0000
481,465,0.0000
482,500,0.0000
483,140,0.0000
484,150,0.0000
485,183,0.0000
486,324,0.0000
487,490,0.0000
488,219,0.0000
489,269,0.0000
490,277,0.0000
491,192,0.0000
492,210,0.0000
493,276,0.0000
494,220,0.0000
495,241,0.0000
496,169,0.0000
497,212,0.0000
498,156,0.0000
499,199,0.0000
500,274,0.0000
501,242,0.0000
502,474,0.0000
503,187,0.0000
504,397,0.0000
505,500,0.0000
506,500,0.0000
507,500,0.0000
508,183,0.0000
509,500,0.0000
510,500,0.0000
511,391,0.0000
512,294,0.0000
513,500,0.0000
514,426,0.0000
515,226,0.0000
516,431,0.0000
517,357,0.0000
518,500,0.0000
519,500,0.0000
520,500,0.0000
521,500,0.0000
522,421,0.0000
523,500,0.0000
524,500,0.0000
525,129,0.0000
526,500,0.0000
527,500,0.0000
528,271,0.0000
529,279,0.0000
530,121,0.0000
531,500,0.0000
532,473,0.0000
533,253,0.0000
534,500,0.0000
535,500,0.0000
536,500,0.0000
537,500,0.0000
538,500,0.0000
539,164,0.0000
540,157,0.0000
541,500,0.0000
542,284,0.0000
543,170,0.0000
544,189,0.0000
545,230,0.0000
546,135,0.0000
547,500,0.0000
548,439,0.0000
549,412,0.0000
550,275,0.0000
551,434,0.0000
552,297,0.0000
553,407,0.0000
554,191,0.0000
555,169,0.0000
556,226,0.0000
557,329,0.0000
558,70,0.0000
559,159,0.0000
560,138,0.0000
561,174,0.0000
562,314,0.0000
563,181,0.0000
564,184,0.0000
565,153,0.0000
566,157,0.0000
567,151,0.0000
568,391,0.0000
569,345,0.0000
570,154,0.0000
571,147,0.0000
572,258,0.0000
573,173,0.0000
574,319,0.0000
575,182,0.0000
576,247,0.0000
577,146,0.0000
578,282,0.0000
579,188,0.0000
580,169,0.0000
581,319,0.0000
582,175,0.0000
583,202,0.0000
584,335,0.0000
585,420,0.0000
586,248,0.0000
587,259,0.0000
588,418,0.0000
589,254,0.0000
590,279,0.0000
591,360,0.0000
592,361,0.0000
593,203,0.0000
594,214,0.0000
595,266,0.0000
596,226,0.0000
597,191,0.0000
598,289,0.0000
599,320,0.0000
600,246,0.0000
601,500,0.0000
602,500,0.0000
603,500,0.0000
604,500,0.0000
605,500,0.0000
606,500,0.0000
607,500,0.0000
608,500,0.0000
609,500,0.0000
610,500,0.0000
611,433,0.0000
612,500,0.0000
613,500,0.0000
614,500,0.0000
615,309,0.0000
616,270,0.0000
617,500,0.0000
618,500,0.0000
619,500,0.0000
620,327,0.0000
621,500,0.0000
622,500,0.0000
623,500,0.0000
624,500,0.0000
625,432,0.0000
626,382,0.0000
627,500,0.0000
628,500,0.0000
629,500,0.0000
630,500,0.0000
631,468,0.0000
632,230,0.0000
633,500,0.0000
634,500,0.0000
635,500,0.0000
636,500,0.0000
637,500,0.0000
638,500,0.0000
639,500,0.0000
640,500,0.0000
641,500,0.0000
642,500,0.0000
643,500,0.0000
644,500,0.0000
645,313,0.0000
646,500,0.0000
647,500,0.0000
648,157,0.0000
649,444,0.0000
650,500,0.0000
651,276,0.0000
652,500,0.0000
653,496,0.0000
654,500,0.0000
655,500,0.0000
656,500,0.0000
657,500,0.0000
658,500,0.0000
659,500,0.0000
660,291,0.0000
661,500,0.0000
662,500,0.0000
663,500,0.0000
664,500,0.0000
665,500,0.0000
666,500,0.0000
667,500,0.0000
668,500,0.0000
669,285,0.0000
670,429,0.0000
671,388,0.0000
672,225,0.0000
673,282,0.0000
674,240,0.0000
675,500,0.0000
676,500,0.0000
677,500,0.0000
678,500,0.0000
679,160,0.0000
680,500,0.0000
681,115,0.0000
682,500,0.0000
683,362,0.0000
684,384,0.0000
685,217,0.0000
686,220,0.0000
687,307,0.0000
688,259,0.0000
689,160,0.0000
690,216,0.0000
691,207,0.0000
692,308,0.0000
693,366,0.0000
694,259,0.0000
695,297,0.0000
696,500,0.0000
697,242,0.0000
698,156,0.0000
699,420,0.0000
700,284,0.0000
701,409,0.0000
702,258,0.0000
703,238,0.0000
704,157,0.0000
705,285,0.0000
706,146,0.0000
707,249,0.0000
708,179,0.0000
709,280,0.0000
710,209,0.0000
711,317,0.0000
712,159,0.0000
713,227,0.0000
714,243,0.0000
715,234,0.0000
716,167,0.0000
717,159,0.0000
718,155,0.0000
719,140,0.0000
720,135,0.0000
721,230,0.0000
722,307,0.0000
723,189,0.0000
724,162,0.0000
725,166,0.0000
726,179,0.0000
727,256,0.0000
728,290,0.0000
729,475,0.0000
730,302,0.0000
731,299,0.0000
732,211,0.0000
733,181,0.0000
734,219,0.0000
735,225,0.0000
736,351,0.0000
737,166,0.0000
738,275,0.0000
739,206,0.0000
740,200,0.0000
741,240,0.0000
742,196,0.0000
743,160,0.0000
744,282,0.0000
745,311,0.0000
746,402,0.0000
747,162,0.0000
748,226,0.0000
749,200,0.0000
750,298,0.0000
751,192,0.0000
752,189,0.0000
753,184,0.0000
754,305,0.0000
755,160,0.0000
756,297,0.0000
757,120,0.0000
758,250,0.0000
759,138,0.0000
760,209,0.0000
761,226,0.0000
762,301,0.0000
763,141,0.0000
764,211,0.0000
765,231,0.0000
766,198,0.0000
767,166,0.0000
768,168,0.0000
769,241,0.0000
770,142,0.0000
771,124,0.0000
772,202,0.0000
773,203,0.0000
774,177,0.0000
775,151,0.0000
776,181,0.0000
777,188,0.0000
778,121,0.0000
779,219,0.0000
780,124,0.0000
781,100,0.0000
782,191,0.0000
783,170,0.0000
784,164,0.0000
785,158,0.0000
786,237,0.0000
787,128,0.0000
788,147,0.0000
789,190,0.0000
790,159,0.0000
791,124,0.0000
792,199,0.0000
793,151,0.0000
794,361,0.0000
795,183,0.0000
796,107,0.0000
797,249,0.0000
798,431,0.0000
799,156,0.0000
800,205,0.0000
