Episode,Score,Epsilon
204,10,0.0500
205,9,0.0500
206,8,0.0500
207,9,0.0500
208,13,0.0500
209,10,0.0500
210,10,0.0500
211,11,0.0500
212,10,0.0500
213,10,0.0500
214,12,0.0500
215,9,0.0500
216,13,0.0500
217,66,0.0500
218,30,0.0500
219,12,0.0500
220,38,0.0500
221,55,0.0500
222,61,0.0500
223,25,0.0500
224,10,0.0500
225,9,0.0500
226,11,0.0500
227,23,0.0500
228,39,0.0500
229,74,0.0500
230,40,0.0500
231,27,0.0500
232,26,0.0500
233,48,0.0500
234,26,0.0500
235,14,0.0500
236,40,0.0500
237,39,0.0500
238,28,0.0500
239,37,0.0500
240,35,0.0500
241,15,0.0500
242,19,0.0500
243,15,0.0500
244,25,0.0500
245,25,0.0500
246,17,0.0500
247,20,0.0500
248,30,0.0500
249,19,0.0500
250,33,0.0500
251,26,0.0500
252,20,0.0500
253,37,0.0500
254,24,0.0500
255,19,0.0500
256,16,0.0500
257,22,0.0500
258,26,0.0500
259,23,0.0500
260,29,0.0500
261,20,0.0500
262,14,0.0500
263,56,0.0500
264,31,0.0500
265,29,0.0500
266,27,0.0500
267,33,0.0500
268,19,0.0500
269,49,0.0500
270,42,0.0500
271,26,0.0500
272,39,0.0500
273,37,0.0500
274,35,0.0500
275,43,0.0500
276,31,0.0500
277,32,0.0500
278,30,0.0500
279,39,0.0500
280,24,0.0500
281,45,0.0500
282,25,0.0500
283,38,0.0500
284,40,0.0500
285,35,0.0500
286,47,0.0500
287,52,0.0500
288,32,0.0500
289,38,0.0500
290,40,0.0500
291,35,0.0500
292,29,0.0500
293,35,0.0500
294,41,0.0500
295,42,0.0500
296,50,0.0500
297,66,0.0500
298,50,0.0500
299,65,0.0500
300,56,0.0500
301,53,0.0500
302,51,0.0500
303,68,0.0500
304,82,0.0500
305,104,0.0500
306,147,0.0500
307,97,0.0500
308,101,0.0500
309,110,0.0500
310,96,0.0500
311,113,0.0500
312,160,0.0500
313,143,0.0500
314,134,0.0500
315,154,0.0500
316,156,0.0500
317,141,0.0500
318,147,0.0500
319,234,0.0500
320,202,0.0500
321,178,0.0500
322,139,0.0500
323,185,0.0500
324,218,0.0500
325,185,0.0500
326,179,0.0500
327,197,0.0500
328,172,0.0500
329,229,0.0500
330,165,0.0500
331,229,0.0500
332,215,0.0500
333,177,0.0500
334,221,0.0500
335,229,0.0500
336,167,0.0500
337,187,0.0500
338,178,0.0500
339,179,0.0500
340,160,0.0500
341,176,0.0500
342,212,0.0500
343,207,0.0500
344,184,0.0500
345,179,0.0500
346,225,0.0500
347,187,0.0500
348,220,0.0500
349,186,0.0500
350,175,0.0500
351,194,0.0500
352,180,0.0500
353,175,0.0500
354,189,0.0500
355,184,0.0500
356,198,0.0500
357,207,0.0500
358,188,0.0500
359,186,0.0500
360,159,0.0500
361,203,0.0500
362,210,0.0500
363,171,0.0500
364,212,0.0500
365,171,0.0500
366,215,0.0500
367,171,0.0500
368,181,0.0500
369,177,0.0500
370,176,0.0500
371,186,0.0500
372,185,0.0500
373,169,0.0500
374,182,0.0500
375,162,0.0500
376,191,0.0500
377,196,0.0500
378,188,0.0500
379,185,0.0500
380,179,0.0500
381,161,0.0500
382,164,0.0500
383,170,0.0500
384,164,0.0500
385,183,0.0500
386,174,0.0500
387,173,0.0500
388,168,0.0500
389,181,0.0500
390,162,0.0500
391,169,0.0500
392,166,0.0500
393,169,0.0500
394,155,0.0500
395,172,0.0500
396,165,0.0500
397,161,0.0500
398,158,0.0500
399,156,0.0500
400,160,0.0500
401,171,0.0500
402,171,0.0500
403,169,0.0500
404,175,0.0500
405,156,0.0500
406,161,0.0500
407,159,0.0500
408,171,0.0500
409,173,0.0500
410,149,0.0500
411,158,0.0500
412,173,0.0500
413,189,0.0500
414,166,0.0500
415,151,0.0500
416,177,0.0500
417,152,0.0500
418,165,0.0500
419,154,0.0500
420,141,0.0500
421,170,0.0500
422,158,0.0500
423,149,0.0500
424,160,0.0500
425,173,0.0500
426,169,0.0500
427,150,0.0500
428,151,0.0500
429,156,0.0500
430,145,0.0500
431,167,0.0500
432,167,0.0500
433,165,0.0500
434,176,0.0500
435,163,0.0500
436,167,0.0500
437,161,0.0500
438,145,0.0500
439,147,0.0500
440,158,0.0500
441,162,0.0500
442,173,0.0500
443,161,0.0500
444,151,0.0500
445,160,0.0500
446,156,0.0500
447,158,0.0500
448,174,0.0500
449,150,0.0500
450,153,0.0500
451,152,0.0500
452,146,0.0500
453,161,0.0500
454,162,0.0500
455,162,0.0500
456,167,0.0500
457,165,0.0500
458,165,0.0500
459,158,0.0500
460,159,0.0500
461,157,0.0500
462,153,0.0500
463,156,0.0500
464,149,0.0500
465,152,0.0500
466,161,0.0500
467,152,0.0500
468,159,0.0500
469,160,0.0500
470,164,0.0500
471,164,0.0500
472,149,0.0500
473,157,0.0500
474,149,0.0500
475,170,0.0500
476,159,0.0500
477,152,0.0500
478,166,0.0500
479,158,0.0500
480,153,0.0500
481,156,0.0500
482,154,0.0500
483,165,0.0500
484,154,0.0500
485,154,0.0500
486,159,0.0500
487,154,0.0500
488,157,0.0500
489,147,0.0500
490,158,0.0500
491,155,0.0500
492,154,0.0500
493,151,0.0500
494,151,0.0500
495,156,0.0500
496,162,0.0500
497,161,0.0500
498,164,0.0500
499,157,0.0500
500,156,0.0500
501,153,0.0500
502,161,0.0500
503,160,0.0500
504,167,0.0500
505,160,0.0500
506,173,0.0500
507,165,0.0500
508,154,0.0500
509,159,0.0500
510,174,0.0500
511,169,0.0500
512,183,0.0500
513,159,0.0500
514,164,0.0500
515,157,0.0500
516,177,0.0500
517,167,0.0500
518,163,0.0500
519,173,0.0500
520,16,0.0500
521,162,0.0500
522,163,0.0500
523,166,0.0500
524,166,0.0500
525,168,0.0500
526,170,0.0500
527,162,0.0500
528,162,0.0500
529,156,0.0500
530,154,0.0500
531,151,0.0500
532,181,0.0500
533,157,0.0500
534,170,0.0500
535,168,0.0500
536,184,0.0500
537,173,0.0500
538,162,0.0500
539,172,0.0500
540,180,0.0500
541,170,0.0500
542,174,0.0500
543,171,0.0500
544,163,0.0500
545,163,0.0500
546,167,0.0500
547,165,0.0500
548,147,0.0500
549,180,0.0500
550,156,0.0500
551,161,0.0500
552,171,0.0500
553,169,0.0500
554,163,0.0500
555,178,0.0500
556,175,0.0500
557,173,0.0500
558,163,0.0500
559,151,0.0500
560,162,0.0500
561,169,0.0500
562,161,0.0500
563,166,0.0500
564,173,0.0500
565,164,0.0500
566,169,0.0500
567,167,0.0500
568,164,0.0500
569,160,0.0500
570,170,0.0500
571,165,0.0500
572,164,0.0500
573,173,0.0500
574,174,0.0500
575,175,0.0500
576,157,0.0500
577,166,0.0500
578,169,0.0500
579,172,0.0500
580,177,0.0500
581,167,0.0500
582,173,0.0500
583,173,0.0500
584,158,0.0500
585,165,0.0500
586,177,0.0500
587,164,0.0500
588,158,0.0500
589,161,0.0500
590,163,0.0500
591,176,0.0500
592,182,0.0500
593,156,0.0500
594,169,0.0500
595,160,0.0500
596,168,0.0500
597,169,0.0500
598,169,0.0500
599,160,0.0500
600,173,0.0500
601,159,0.0500
602,159,0.0500
603,175,0.0500
604,194,0.0500
605,171,0.0500
606,176,0.0500
607,168,0.0500
608,182,0.0500
609,166,0.0500
610,189,0.0500
611,175,0.0500
612,182,0.0500
613,166,0.0500
614,184,0.0500
615,180,0.0500
616,183,0.0500
617,191,0.0500
618,188,0.0500
619,178,0.0500
620,179,0.0500
621,176,0.0500
622,207,0.0500
623,180,0.0500
624,212,0.0500
625,200,0.0500
626,188,0.0500
627,192,0.0500
628,181,0.0500
629,180,0.0500
630,209,0.0500
631,195,0.0500
632,201,0.0500
633,218,0.0500
634,194,0.0500
635,177,0.0500
636,231,0.0500
637,201,0.0500
638,201,0.0500
639,200,0.0500
640,190,0.0500
641,198,0.0500
642,213,0.0500
643,213,0.0500
644,194,0.0500
645,200,0.0500
646,235,0.0500
647,207,0.0500
648,195,0.0500
649,200,0.0500
650,194,0.0500
651,197,0.0500
652,205,0.0500
653,217,0.0500
654,193,0.0500
655,204,0.0500
656,212,0.0500
657,181,0.0500
658,211,0.0500
659,217,0.0500
660,197,0.0500
661,189,0.0500
662,219,0.0500
663,206,0.0500
664,195,0.0500
665,208,0.0500
666,192,0.0500
667,212,0.0500
668,197,0.0500
669,214,0.0500
670,222,0.0500
671,187,0.0500
672,211,0.0500
673,183,0.0500
674,196,0.0500
675,209,0.0500
676,223,0.0500
677,202,0.0500
678,211,0.0500
679,239,0.0500
680,223,0.0500
681,198,0.0500
682,216,0.0500
683,183,0.0500
684,202,0.0500
685,196,0.0500
686,204,0.0500
687,221,0.0500
688,237,0.0500
689,243,0.0500
690,204,0.0500
691,223,0.0500
692,330,0.0500
693,197,0.0500
694,220,0.0500
695,217,0.0500
696,217,0.0500
697,211,0.0500
698,219,0.0500
699,205,0.0500
700,227,0.0500
701,201,0.0500
702,243,0.0500
703,243,0.0500
704,237,0.0500
705,249,0.0500
706,229,0.0500
707,226,0.0500
708,244,0.0500
709,274,0.0500
710,426,0.0500
711,234,0.0500
712,449,0.0500
713,263,0.0500
714,271,0.0500
715,234,0.0500
716,237,0.0500
717,299,0.0500
718,266,0.0500
719,275,0.0500
720,396,0.0500
721,257,0.0500
722,266,0.0500
723,308,0.0500
724,317,0.0500
725,389,0.0500
726,293,0.0500
727,336,0.0500
728,315,0.0500
729,291,0.0500
730,500,0.0500
731,500,0.0500
732,500,0.0500
733,500,0.0500
734,230,0.0500
735,500,0.0500
736,471,0.0500
737,318,0.0500
738,422,0.0500
739,438,0.0500
740,262,0.0500
741,289,0.0500
742,500,0.0500
743,183,0.0500
744,354,0.0500
745,295,0.0500
746,233,0.0500
747,270,0.0500
748,261,0.0500
749,340,0.0500
750,268,0.0500
751,245,0.0500
752,335,0.0500
753,200,0.0500
754,492,0.0500
755,265,0.0500
756,270,0.0500
757,254,0.0500
758,500,0.0500
759,324,0.0500
760,229,0.0500
761,213,0.0500
762,235,0.0500
763,204,0.0500
764,214,0.0500
765,281,0.0500
766,254,0.0500
767,500,0.0500
768,241,0.0500
769,295,0.0500
770,309,0.0500
771,204,0.0500
772,189,0.0500
773,200,0.0500
774,210,0.0500
775,207,0.0500
776,207,0.0500
777,210,0.0500
778,181,0.0500
779,196,0.0500
780,189,0.0500
781,183,0.0500
782,193,0.0500
783,183,0.0500
784,196,0.0500
785,204,0.0500
786,253,0.0500
787,193,0.0500
788,189,0.0500
789,187,0.0500
790,197,0.0500
791,199,0.0500
792,215,0.0500
793,194,0.0500
794,216,0.0500
795,193,0.0500
796,183,0.0500
797,196,0.0500
798,183,0.0500
799,226,0.0500
800,202,0.0500
801,187,0.0500
802,204,0.0500
803,200,0.0500
804,500,0.0500
805,178,0.0500
806,197,0.0500
807,211,0.0500
808,210,0.0500
809,207,0.0500
810,205,0.0500
811,226,0.0500
812,227,0.0500
813,208,0.0500
814,216,0.0500
815,258,0.0500
816,237,0.0500
817,214,0.0500
818,189,0.0500
819,215,0.0500
820,259,0.0500
821,320,0.0500
822,500,0.0500
823,271,0.0500
824,234,0.0500
825,216,0.0500
826,211,0.0500
827,239,0.0500
828,187,0.0500
829,218,0.0500
830,226,0.0500
831,207,0.0500
832,500,0.0500
833,233,0.0500
834,247,0.0500
835,224,0.0500
836,200,0.0500
837,210,0.0500
838,249,0.0500
839,215,0.0500
840,237,0.0500
841,217,0.0500
842,248,0.0500
843,275,0.0500
844,232,0.0500
845,259,0.0500
846,277,0.0500
847,204,0.0500
848,197,0.0500
849,206,0.0500
850,193,0.0500
851,216,0.0500
852,248,0.0500
853,217,0.0500
854,231,0.0500
855,280,0.0500
856,227,0.0500
857,238,0.0500
858,244,0.0500
859,219,0.0500
860,250,0.0500
861,225,0.0500
862,256,0.0500
863,248,0.0500
864,226,0.0500
865,267,0.0500
866,215,0.0500
867,205,0.0500
868,215,0.0500
869,217,0.0500
870,228,0.0500
871,235,0.0500
872,267,0.0500
873,244,0.0500
874,222,0.0500
875,255,0.0500
876,234,0.0500
877,202,0.0500
878,208,0.0500
879,248,0.0500
880,234,0.0500
881,244,0.0500
882,267,0.0500
883,500,0.0500
884,500,0.0500
885,441,0.0500
886,269,0.0500
887,330,0.0500
888,228,0.0500
889,226,0.0500
890,253,0.0500
891,280,0.0500
892,247,0.0500
893,284,0.0500
894,250,0.0500
895,259,0.0500
896,282,0.0500
897,241,0.0500
898,332,0.0500
899,361,0.0500
900,273,0.0500
901,385,0.0500
902,364,0.0500
903,242,0.0500
904,237,0.0500
905,357,0.0500
906,259,0.0500
907,248,0.0500
908,404,0.0500
909,259,0.0500
910,235,0.0500
911,303,0.0500
912,500,0.0500
913,302,0.0500
914,254,0.0500
915,271,0.0500
916,271,0.0500
917,500,0.0500
918,437,0.0500
919,267,0.0500
920,240,0.0500
921,213,0.0500
922,224,0.0500
923,253,0.0500
924,224,0.0500
925,254,0.0500
926,207,0.0500
927,216,0.0500
928,200,0.0500
929,157,0.0500
930,199,0.0500
931,208,0.0500
932,210,0.0500
933,201,0.0500
934,223,0.0500
935,208,0.0500
936,231,0.0500
937,228,0.0500
938,238,0.0500
939,260,0.0500
940,238,0.0500
941,259,0.0500
942,246,0.0500
943,270,0.0500
944,249,0.0500
945,240,0.0500
946,236,0.0500
947,247,0.0500
948,231,0.0500
949,231,0.0500
950,218,0.0500
951,244,0.0500
952,217,0.0500
953,243,0.0500
954,253,0.0500
955,225,0.0500
956,219,0.0500
957,236,0.0500
958,222,0.0500
959,225,0.0500
960,236,0.0500
961,217,0.0500
962,211,0.0500
963,232,0.0500
964,220,0.0500
965,222,0.0500
966,221,0.0500
967,224,0.0500
968,231,0.0500
969,233,0.0500
970,225,0.0500
971,238,0.0500
972,243,0.0500
973,228,0.0500
974,238,0.0500
975,222,0.0500
976,232,0.0500
977,233,0.0500
978,234,0.0500
979,219,0.0500
980,234,0.0500
981,233,0.0500
982,237,0.0500
983,237,0.0500
984,245,0.0500
985,219,0.0500
986,227,0.0500
987,246,0.0500
988,244,0.0500
989,231,0.0500
990,222,0.0500
991,255,0.0500
992,256,0.0500
993,224,0.0500
994,227,0.0500
995,237,0.0500
996,226,0.0500
997,256,0.0500
998,243,0.0500
999,249,0.0500
1000,241,0.0500
