Episode,Score,Epsilon
245,159,0.0500
246,138,0.0500
247,131,0.0500
248,147,0.0500
249,119,0.0500
250,143,0.0500
251,140,0.0500
252,129,0.0500
253,147,0.0500
254,139,0.0500
255,129,0.0500
256,130,0.0500
257,181,0.0500
258,195,0.0500
259,250,0.0500
260,500,0.0500
261,137,0.0500
262,472,0.0500
263,209,0.0500
264,196,0.0500
265,500,0.0500
266,344,0.0500
267,388,0.0500
268,161,0.0500
269,446,0.0500
270,266,0.0500
271,252,0.0500
272,500,0.0500
273,500,0.0500
274,187,0.0500
275,500,0.0500
276,364,0.0500
277,304,0.0500
278,449,0.0500
279,369,0.0500
280,114,0.0500
281,181,0.0500
282,389,0.0500
283,409,0.0500
284,420,0.0500
285,113,0.0500
286,256,0.0500
287,243,0.0500
288,259,0.0500
289,207,0.0500
290,194,0.0500
291,49,0.0500
292,237,0.0500
293,130,0.0500
294,111,0.0500
295,166,0.0500
296,257,0.0500
297,117,0.0500
298,116,0.0500
299,242,0.0500
300,261,0.0500
301,136,0.0500
302,113,0.0500
303,117,0.0500
304,142,0.0500
305,11,0.0500
306,22,0.0500
307,295,0.0500
308,154,0.0500
309,112,0.0500
310,103,0.0500
311,117,0.0500
312,113,0.0500
313,184,0.0500
314,215,0.0500
315,169,0.0500
316,121,0.0500
317,202,0.0500
318,271,0.0500
319,180,0.0500
320,128,0.0500
321,144,0.0500
322,137,0.0500
323,122,0.0500
324,255,0.0500
325,138,0.0500
326,119,0.0500
327,113,0.0500
328,123,0.0500
329,166,0.0500
330,188,0.0500
331,193,0.0500
332,246,0.0500
333,127,0.0500
334,109,0.0500
335,107,0.0500
336,130,0.0500
337,202,0.0500
338,145,0.0500
339,259,0.0500
340,250,0.0500
341,192,0.0500
342,156,0.0500
343,189,0.0500
344,128,0.0500
345,128,0.0500
346,183,0.0500
347,210,0.0500
348,114,0.0500
349,127,0.0500
350,167,0.0500
351,192,0.0500
352,196,0.0500
353,134,0.0500
354,122,0.0500
355,158,0.0500
356,116,0.0500
357,111,0.0500
358,119,0.0500
359,139,0.0500
360,125,0.0500
361,107,0.0500
362,112,0.0500
363,114,0.0500
364,109,0.0500
365,118,0.0500
366,108,0.0500
367,123,0.0500
368,138,0.0500
369,112,0.0500
370,122,0.0500
371,166,0.0500
372,124,0.0500
373,129,0.0500
374,190,0.0500
375,170,0.0500
376,186,0.0500
377,204,0.0500
378,116,0.0500
379,115,0.0500
380,120,0.0500
381,125,0.0500
382,118,0.0500
383,151,0.0500
384,124,0.0500
385,188,0.0500
386,179,0.0500
387,198,0.0500
388,111,0.0500
389,111,0.0500
390,118,0.0500
391,106,0.0500
392,110,0.0500
393,112,0.0500
394,110,0.0500
395,117,0.0500
396,119,0.0500
397,121,0.0500
398,120,0.0500
399,115,0.0500
400,137,0.0500
401,126,0.0500
402,125,0.0500
403,129,0.0500
404,131,0.0500
405,135,0.0500
406,212,0.0500
407,142,0.0500
408,127,0.0500
409,185,0.0500
410,247,0.0500
411,238,0.0500
412,210,0.0500
413,225,0.0500
414,237,0.0500
415,434,0.0500
416,268,0.0500
417,207,0.0500
418,192,0.0500
419,108,0.0500
420,207,0.0500
421,214,0.0500
422,274,0.0500
423,227,0.0500
424,252,0.0500
425,190,0.0500
426,240,0.0500
427,248,0.0500
428,149,0.0500
429,112,0.0500
430,32,0.0500
431,150,0.0500
432,213,0.0500
433,229,0.0500
434,206,0.0500
435,215,0.0500
436,194,0.0500
437,195,0.0500
438,207,0.0500
439,219,0.0500
440,197,0.0500
441,279,0.0500
442,190,0.0500
443,241,0.0500
444,252,0.0500
445,287,0.0500
446,255,0.0500
447,366,0.0500
448,237,0.0500
449,245,0.0500
450,225,0.0500
451,245,0.0500
452,269,0.0500
453,248,0.0500
454,265,0.0500
455,246,0.0500
456,250,0.0500
457,263,0.0500
458,260,0.0500
459,243,0.0500
460,292,0.0500
461,123,0.0500
462,307,0.0500
463,260,0.0500
464,115,0.0500
465,166,0.0500
466,114,0.0500
467,130,0.0500
468,140,0.0500
469,214,0.0500
470,303,0.0500
471,28,0.0500
472,304,0.0500
473,321,0.0500
474,214,0.0500
475,331,0.0500
476,316,0.0500
477,273,0.0500
478,272,0.0500
479,350,0.0500
480,284,0.0500
481,242,0.0500
482,205,0.0500
483,169,0.0500
484,174,0.0500
485,217,0.0500
486,206,0.0500
487,205,0.0500
488,281,0.0500
489,500,0.0500
490,299,0.0500
491,303,0.0500
492,318,0.0500
493,340,0.0500
494,357,0.0500
495,500,0.0500
496,500,0.0500
497,500,0.0500
498,500,0.0500
499,500,0.0500
500,500,0.0500
501,500,0.0500
502,500,0.0500
503,500,0.0500
504,500,0.0500
505,500,0.0500
506,47,0.0500
507,500,0.0500
508,500,0.0500
509,146,0.0500
510,152,0.0500
511,156,0.0500
512,12,0.0500
513,500,0.0500
514,500,0.0500
515,500,0.0500
516,500,0.0500
517,143,0.0500
518,150,0.0500
519,162,0.0500
520,19,0.0500
521,500,0.0500
522,500,0.0500
523,212,0.0500
524,163,0.0500
525,146,0.0500
526,126,0.0500
527,124,0.0500
528,135,0.0500
529,127,0.0500
530,130,0.0500
531,123,0.0500
532,121,0.0500
533,120,0.0500
534,42,0.0500
535,114,0.0500
536,109,0.0500
537,113,0.0500
538,51,0.0500
539,118,0.0500
540,106,0.0500
541,124,0.0500
542,118,0.0500
543,145,0.0500
544,151,0.0500
545,500,0.0500
546,500,0.0500
547,500,0.0500
548,500,0.0500
549,63,0.0500
550,500,0.0500
551,500,0.0500
552,500,0.0500
553,500,0.0500
554,500,0.0500
555,500,0.0500
556,500,0.0500
557,500,0.0500
558,500,0.0500
559,500,0.0500
560,500,0.0500
561,500,0.0500
562,500,0.0500
563,366,0.0500
564,500,0.0500
565,500,0.0500
566,500,0.0500
567,500,0.0500
568,500,0.0500
569,349,0.0500
570,440,0.0500
571,402,0.0500
572,500,0.0500
573,206,0.0500
574,182,0.0500
575,435,0.0500
576,500,0.0500
577,500,0.0500
578,500,0.0500
579,89,0.0500
580,500,0.0500
581,62,0.0500
582,57,0.0500
583,500,0.0500
584,500,0.0500
585,500,0.0500
586,500,0.0500
587,500,0.0500
588,500,0.0500
589,500,0.0500
590,500,0.0500
591,475,0.0500
592,431,0.0500
593,316,0.0500
594,201,0.0500
595,197,0.0500
596,239,0.0500
597,389,0.0500
598,221,0.0500
599,334,0.0500
600,148,0.0500
